X,Y,Distance,Time
-0.23119983077049,-1.7249995470047,1.1402922153473,0.0
-0.58119958639145,0.12499994784594,1.5643669843674,0.0
0.4688001871109,-0.34999999403954,1.9775997877121,0.0
0.44380018115044,-1.0749995708466,1.734450507164,0.0
-0.23119983077049,-1.7249995470047,1.1358796834946,0.050000000745058
-0.58119958639145,0.12499994784594,1.5622066736221,0.050000000745058
0.4688001871109,-0.34999999403954,1.9732195615768,0.050000000745058
0.44380018115044,-1.0749995708466,1.7296096563339,0.050000000745058
-0.23119983077049,-1.7249995470047,1.1310749530792,0.10000000149012
-0.58119958639145,0.12499994784594,1.5598284482956,0.10000000149012
0.4688001871109,-0.34999999403954,1.9686735153198,0.10000000149012
0.44380018115044,-1.0749995708466,1.7244706630707,0.10000000149012
-0.23119983077049,-1.7249995470047,1.1266539573669,0.15000000596046
-0.58119958639145,0.12499994784594,1.5577322721481,0.15000000596046
0.4688001871109,-0.34999999403954,1.9644154787064,0.15000000596046
0.44380018115044,-1.0749995708466,1.7196745157242,0.15000000596046
-0.23119983077049,-1.7249995470047,1.1223075866699,0.20000000298023
-0.58119958639145,0.12499994784594,1.5557106018066,0.20000000298023
0.4688001871109,-0.34999999403954,1.9601402759552,0.20000000298023
0.44380018115044,-1.0749995708466,1.714843082428,0.20000000298023
-0.23119983077049,-1.7249995470047,1.1176840543747,0.25
-0.58119958639145,0.12499994784594,1.5534341812134,0.25
0.4688001871109,-0.34999999403954,1.9558525562286,0.25
0.44380018115044,-1.0749995708466,1.7100028276443,0.25
-0.23119983077049,-1.7249995470047,1.1133870363235,0.30000001192093
-0.58119958639145,0.12499994784594,1.5514178752899,0.30000001192093
0.4688001871109,-0.34999999403954,1.9515730619431,0.30000001192093
0.44380018115044,-1.0749995708466,1.7051703214645,0.30000001192093
-0.23119983077049,-1.7249995470047,1.1087955713272,0.34999999403954
-0.58119958639145,0.12499994784594,1.5494364976883,0.34999999403954
0.4688001871109,-0.34999999403954,1.9473079919815,0.34999999403954
0.44380018115044,-1.0749995708466,1.7003159999847,0.34999999403954
-0.23119983077049,-1.7249995470047,1.1044292926788,0.40000000596046
-0.58119958639145,0.12499994784594,1.5471653223038,0.40000000596046
0.4688001871109,-0.34999999403954,1.9430168151855,0.40000000596046
0.44380018115044,-1.0749995708466,1.6954753875732,0.40000000596046
-0.23119983077049,-1.7249995470047,1.1000123500824,0.44999998807907
-0.58119958639145,0.12499994784594,1.5451875209808,0.44999998807907
0.4688001871109,-0.34999999403954,1.9387394666672,0.44999998807907
0.44380018115044,-1.0749995708466,1.6906472921371,0.44999998807907
-0.23119983077049,-1.7249995470047,1.0954949140549,0.5
-0.58119958639145,0.12499994784594,1.5432572841644,0.5
0.4688001871109,-0.34999999403954,1.93443338871,0.5
0.44380018115044,-1.0749995708466,1.6857816457748,0.5
-0.23119983077049,-1.7249995470047,1.0911781072617,0.55000001192093
-0.58119958639145,0.12499994784594,1.541024017334,0.55000001192093
0.4688001871109,-0.34999999403954,1.9302049160004,0.55000001192093
0.44380018115044,-1.0749995708466,1.6809306621552,0.55000001192093
-0.23119983077049,-1.7249995470047,1.0866002321243,0.60000002384186
-0.58119958639145,0.12499994784594,1.539079117775,0.60000002384186
0.4688001871109,-0.34999999403954,1.9259332895279,0.60000002384186
0.44380018115044,-1.0749995708466,1.6761061429977,0.60000002384186
-0.23119983077049,-1.7249995470047,1.0822921276093,0.64999997615814
-0.58119958639145,0.12499994784594,1.537212896347,0.64999997615814
0.4688001871109,-0.34999999403954,1.9216455698013,0.64999997615814
0.44380018115044,-1.0749995708466,1.671372461319,0.64999997615814
-0.23119983077049,-1.7249995470047,1.0777005434036,0.69999998807907
-0.58119958639145,0.12499994784594,1.5350146770477,0.69999998807907
0.4688001871109,-0.34999999403954,1.9173334121704,0.69999998807907
0.44380018115044,-1.0749995708466,1.6665455579758,0.69999998807907
-0.23119983077049,-1.7249995470047,1.0733987569809,0.75
-0.58119958639145,0.12499994784594,1.5330597639084,0.75
0.4688001871109,-0.34999999403954,1.9131453514099,0.75
0.44380018115044,-1.0749995708466,1.6617007732391,0.75
-0.23119983077049,-1.7249995470047,1.0688990831375,0.80000001192093
-0.58119958639145,0.12499994784594,1.5312654256821,0.80000001192093
0.4688001871109,-0.34999999403954,1.9088756322861,0.80000001192093
0.44380018115044,-1.0749995708466,1.6568730354309,0.80000001192093
-0.23119983077049,-1.7249995470047,1.0644782066345,0.85000002384186
-0.58119958639145,0.12499994784594,1.5291169166565,0.85000002384186
0.4688001871109,-0.34999999403954,1.9045138835907,0.85000002384186
0.44380018115044,-1.0749995708466,1.6519464731216,0.85000002384186
-0.23119983077049,-1.7249995470047,1.0599990367889,0.89999997615814
-0.58119958639145,0.12499994784594,1.5271469831467,0.89999997615814
0.4688001871109,-0.34999999403954,1.9003420352936,0.89999997615814
0.44380018115044,-1.0749995708466,1.6470757007599,0.89999997615814
-0.23119983077049,-1.7249995470047,1.0557131052017,0.94999998807907
-0.58119958639145,0.12499994784594,1.5254308462143,0.94999998807907
0.4688001871109,-0.34999999403954,1.8961419343948,0.94999998807907
0.44380018115044,-1.0749995708466,1.6423355817795,0.94999998807907
-0.23119983077049,-1.7249995470047,1.0513691186905,1.0
-0.58119958639145,0.12499994784594,1.5233877182007,1.0
0.4688001871109,-0.34999999403954,1.8918852090836,1.0
0.44380018115044,-1.0749995708466,1.6375304937363,1.0
-0.23119983077049,-1.7249995470047,1.0469150424004,1.0499999523163
-0.58119958639145,0.12499994784594,1.5214039564133,1.0499999523163
0.4688001871109,-0.34999999403954,1.887571144104,1.0499999523163
0.44380018115044,-1.0749995708466,1.6326579332352,1.0499999523163
-0.23119983077049,-1.7249995470047,1.0425493001938,1.1000000238419
-0.58119958639145,0.12499994784594,1.5197012901306,1.1000000238419
0.4688001871109,-0.34999999403954,1.8834437608719,1.1000000238419
0.44380018115044,-1.0749995708466,1.6277983665466,1.1000000238419
-0.23119983077049,-1.7249995470047,1.038127052784,1.1499999761581
-0.58119958639145,0.12499994784594,1.5177129983902,1.1499999761581
0.4688001871109,-0.34999999403954,1.8791682004929,1.1499999761581
0.44380018115044,-1.0749995708466,1.6229690790176,1.1499999761581
-0.23119983077049,-1.7249995470047,1.0337593436241,1.2000000476837
-0.58119958639145,0.12499994784594,1.5157732248306,1.2000000476837
0.4688001871109,-0.34999999403954,1.8748909711838,1.2000000476837
0.44380018115044,-1.0749995708466,1.6181382417679,1.2000000476837
-0.23119983077049,-1.7249995470047,1.0293576002121,1.25
-0.58119958639145,0.12499994784594,1.5141402959824,1.25
0.4688001871109,-0.34999999403954,1.8707226991653,1.25
0.44380018115044,-1.0749995708466,1.6132849931717,1.25
-0.23119983077049,-1.7249995470047,1.0248894572258,1.2999999523163
-0.58119958639145,0.12499994784594,1.5121855020523,1.2999999523163
0.4688001871109,-0.34999999403954,1.8664818286896,1.2999999523163
0.44380018115044,-1.0749995708466,1.6083884716034,1.2999999523163
-0.23119983077049,-1.7249995470047,1.0205012440681,1.3500000238419
