gyroX,gyroY,gyroZ,accelX,accelY,accelZ,magnetX,magnetY,magnetZ,Time
0.0031528770307931,0.0031278126888115,0.0031365506626957,-0.0005839450604114,-0.00059150924168982,-9.810604430118, , , ,0.15000000596046
0.0028087251709109,0.0028303704848814,0.0028096980718734,-0.00057429990936777,-0.0005763844089768,-9.8105923463934,0.99993050764271,7.1214363888177e-06,6.183952205862e-05,0.15999999642372
0.0029684669008598,0.002944924792014,0.0029682631608405,-0.0005525953450581,-0.00055676330500666,-9.8105572478513, , , ,0.17000000178814
0.0033119245109591,0.0032921567314443,0.0033083728757804,-0.00055878845361037,-0.00057802104014369,-9.8105529104032,0.99998874009199,9.7275085161282e-05,-8.8001041886358e-05,0.18000000715256
0.0042398993629025,0.0042343771653667,0.004255175830665,-0.00051244768542989,-0.00051774667976042,-9.8105254794603, , , ,0.18999999761581
0.0053427490560969,0.0053494613863653,0.0053535316989049,-0.00049250998423408,-0.00050509780511164,-9.8104945945566,0.9999720317456,-2.2505225547162e-05,-3.537784001327e-05,0.20000000298023
0.0050635252272455,0.0050456396128569,0.005069926532962,-0.00051573152910026,-0.00053126670450872,-9.8105419884725, , , ,0.20999999344349
0.0045361864492,0.0045278690202334,0.0045158405991047,-0.00063690208466209,-0.0006284924847435,-9.8106271284241,0.99997257857662,5.5615884827468e-05,3.0745214700822e-05,0.21999999880791
0.0045417132142178,0.0045202664056647,0.0045223032316478,-0.0007233627466253,-0.00073877559923172,-9.8107435368994, , , ,0.23000000417233
0.0033739421483143,0.0033834768037676,0.0033696633541651,-0.00070663238289733,-0.00071271711084283,-9.8106982713624,1.0000552768375,-1.2332299166944e-06,-0.00010530511543281,0.23999999463558
0.0033469305296649,0.0033572538302308,0.0033861635894816,-0.00073126154267251,-0.00073924093234642,-9.8107240416062, , , ,0.25
0.0039068054100449,0.003872840913446,0.003900830714111,-0.00068060354172702,-0.00066662192260414,-9.8106976036232,0.99997887096132,2.9492004307052e-05,-1.3273368167053e-05,0.25999999046326
0.0043474459608986,0.0043359041681873,0.0043664677305473,-0.00083482346458279,-0.00083252776798473,-9.8108296023835, , , ,0.27000001072884
0.0043537811329684,0.0043406536675962,0.0043535440089515,-0.00088752407719953,-0.00089510434944731,-9.8109044856888,0.99997660003652,-3.1857798435092e-05,-5.7306543830302e-05,0.28000000119209
0.00554747990408,0.0055189675571654,0.0055057152219737,-0.00097732692111987,-0.00098007672224455,-9.8109594812123, , , ,0.28999999165535
0.0057372389200303,0.0057140711095819,0.0057422045015008,-0.0008219134069037,-0.00085332421618738,-9.8108419739513,1.0000176380727,-1.5076766169441e-05,-6.5752313044002e-05,0.30000001192093
0.0047923012717243,0.0047999230792978,0.0048048311629624,-0.00085570472475404,-0.00086246964595451,-9.8108797290588, , , ,0.31000000238419
0.0053233804557769,0.0053300949315346,0.0053205389262214,-0.00091455694018561,-0.00088796688543818,-9.8109092582734,1.0000125366184,6.4595716030029e-05,-8.3012449380587e-06,0.31999999284744
0.0064134782857313,0.0064200704827459,0.0063934839247665,-0.0010056182360123,-0.0010025279504938,-9.8110151369217, , , ,0.33000001311302
0.0063981536762887,0.0063942234096378,0.0064020359185803,-0.0010319678721211,-0.0010201202467248,-9.8110190496435,1.0000095307876,-9.0203068676391e-05,-5.6119637912194e-05,0.34000000357628
0.0054537490504529,0.0054187155021601,0.0054193949893268,-0.0012091675774474,-0.0012094837308167,-9.8111944373316, , , ,0.34999999403954
0.0061934838680009,0.0062222774333794,0.0061816520091278,-0.0010233083028167,-0.0010349137173042,-9.8109992172329,0.99999589174511,5.4604810849571e-05,-6.3854057379083e-07,0.36000001430511
0.0066138822640794,0.006603063272766,0.0066021370256028,-0.0009046709805694,-0.0009040665784247,-9.8109007279388, , , ,0.37000000476837
0.0069314967598168,0.006930694565813,0.0069338441213173,-0.0010044227386943,-0.0010080818881663,-9.8109963589846,1.000116866642,-0.000106006875568,-2.5176187372226e-05,0.37999999523163
0.0078881039118139,0.0078892171602004,0.007857911398751,-0.0010539476329963,-0.0010824726145168,-9.8110576661142, , , ,0.38999998569489
0.0084477759408533,0.0084503997053341,0.0084699146703892,-0.0010481101096645,-0.001037418810375,-9.8110424146482,1.0000720431641,2.3368905505979e-05,3.8663876542636e-05,0.40000000596046
0.0092219366364758,0.0092026647242782,0.0092052467224061,-0.0010815961484108,-0.0010780623656074,-9.8110601732014, , , ,0.40999999642372
0.0098360679357398,0.0097983648646541,0.0098511302528534,-0.0010199878174153,-0.0010278128602087,-9.8110249307285,1.0001035445229,1.9171375586497e-05,6.0878718782517e-05,0.41999998688698
0.0096169997747111,0.0095894377254171,0.0095844749829521,-0.00097393952328064,-0.00096343982306816,-9.8109633698141, , , ,0.43000000715256
0.0089849913621434,0.0089714325055542,0.0089581601899158,-0.0010279817278377,-0.0010357108162708,-9.8110423626444,1.0000151918885,-5.388194236524e-05,0.00010531133341557,0.43999999761581
0.0087099753238756,0.0086973155124307,0.0087248446053592,-0.00096340512233061,-0.00097171845758384,-9.8109633918435, , , ,0.44999998807907
0.0073150471742105,0.0073149512407941,0.0073223163702086,-0.00090353324565347,-0.00089131254257012,-9.8109154940922,1.0000393651372,-2.6012074834375e-05,-1.4973488998658e-05,0.46000000834465
0.0073939875828102,0.007410211655303,0.0073961583588294,-0.00092492256753115,-0.00092311564857783,-9.8109347536109, , , ,0.46999999880791
0.0077295896898856,0.0077278649532252,0.0077318149754829,-0.00090630444532244,-0.00089577757247638,-9.8109152491411,1.0000663059775,-3.0753050801419e-05,5.0277228007589e-05,0.47999998927116
0.0076386953406408,0.0076011733059328,0.0076426571900894,-0.00093694990453379,-0.00095943132156414,-9.8109514895168, , , ,0.49000000953674
0.0078730378747037,0.0078652040904689,0.0078682104544555,-0.00092862088176619,-0.00092863127565683,-9.8109197737615,1.0000042215088,5.0089527664318e-05,2.0470971730834e-05,0.5
0.0075587787765205,0.0075895931905068,0.0075943165534314,-0.00093483135489409,-0.00093458153251297,-9.8109156903957, , , ,0.50999999046326
0.0074104892947536,0.0074236590686158,0.0073791979771924,-0.00092477105322848,-0.00095121058489152,-9.8109141693617,0.9999462506351,1.9940226457435e-05,-2.7778358529043e-05,0.51999998092651
0.0081485768635826,0.0081289233780519,0.0081192506082258,-0.00095028360686432,-0.00095560530370413,-9.810959078741, , , ,0.52999997138977
0.0091957577048355,0.0091927885881662,0.0091692160304934,-0.00097423045039783,-0.00096792009913294,-9.8109821749826,1.0000284680217,5.673164429523e-05,4.6161677298129e-05,0.54000002145767
0.0095087149935471,0.0095201140911848,0.0095477015696538,-0.0009413325858828,-0.00092208331738272,-9.8109305159755, , , ,0.55000001192093
0.009739788740602,0.0097152842169389,0.0097311519800118,-0.00088310289960124,-0.00087437496679388,-9.8108996283818,0.99990073607952,-0.0001114227915942,-1.5059668485135e-05,0.56000000238419
0.010062133063661,0.010075112645008,0.010077100682309,-0.00082858542692028,-0.00083720514782709,-9.810833752622, , , ,0.56999999284744
0.01091822981241,0.010932333067438,0.010915721755626,-0.00097924500687848,-0.00097276926606987,-9.8109755708518,1.0000592113685,1.5011960627169e-05,-6.4896631390103e-07,0.5799999833107
0.010221275048085,0.01023866553557,0.010204875828639,-0.0010864202859201,-0.0010647909271116,-9.8110659601306, , , ,0.58999997377396
0.010452783610587,0.010431775347634,0.01045428101135,-0.00096218753093254,-0.00094367212143851,-9.8109623429668,0.99995577676896,3.77139316925e-05,-1.2586089610298e-05,0.60000002384186
0.0096644778468057,0.0096645888063174,0.0096454299293904,-0.0010568712081274,-0.0010486834568652,-9.8110551942447, , , ,0.61000001430511
0.0096296379559983,0.0095885314951708,0.0096004822353884,-0.00095805633612017,-0.00094038620037474,-9.8109288491254,0.9999957759818,2.1909387449029e-05,-9.0415807657839e-06,0.62000000476837
0.0097056814912128,0.0097120848002695,0.0097538079095499,-0.0010036073458341,-0.00099904613899715,-9.8110027679188, , , ,0.62999999523163
0.0088105420715136,0.0088305678792096,0.008812450228789,-0.00098853399714893,-0.00098048035941352,-9.8109855550922,1.0000952806145,-2.5415436450837e-06,-2.8394990374198e-05,0.63999998569489
0.0081399734978359,0.0082015586048708,0.008157352123977,-0.00093393207969076,-0.00094665442842414,-9.8109242067921, , , ,0.64999997615814
0.008084815501043,0.0080660393191673,0.0080744001769812,-0.00078729483869983,-0.0007775425969394,-9.8107967768344,0.9998894987791,-9.134214010491e-05,-2.7153268128005e-05,0.66000002622604
0.0091244081832445,0.0091074604721251,0.0091238234806137,-0.00093714095452297,-0.00097426124071278,-9.8109544966985, , , ,0.6700000166893
0.010414754230256,0.010381478795811,0.010405552607698,-0.00092094384890367,-0.00092051459027137,-9.8109250207079,0.99994172617123,-6.0568679249585e-05,-2.9455821069619e-05,0.68000000715256
0.010574403573175,0.010545781581336,0.010528080629947,-0.00077761763577037,-0.00079071961356418,-9.8107770871028, , , ,0.68999999761581
0.011300235693022,0.011320689441508,0.011337609183732,-0.00088637531477333,-0.00086879216147854,-9.8108781692154,0.99996368696784,9.5847588754416e-05,-7.7024160913476e-05,0.69999998807907
0.01016259363643,0.010220296898878,0.010185384113633,-0.00087718703160492,-0.00087401936122319,-9.8108599805178, , , ,0.70999997854233
0.0095822275919533,0.0095514953516785,0.0095534027171346,-0.00072118322351668,-0.00071926084006551,-9.8107112257768,0.99995484556878,-9.4150956868454e-05,5.948147902051e-05,0.72000002861023
0.0099445571591466,0.0099548090859436,0.009956824873995,-0.00061721126557091,-0.00062982794166788,-9.8106356969676, , , ,0.73000001907349
0.010534471657248,0.010520803104165,0.010520434786867,-0.00067567088060799,-0.00066762506365428,-9.8106629945407,1.0000355971541,4.7894310059787e-05,-5.521462826131e-05,0.74000000953674
0.011324713185194,0.011286302397652,0.01130108230468,-0.00059599599222546,-0.00059198357741561,-9.8106158256405, , , ,0.75
0.011827142774769,0.011863048263667,0.011852567946153,-0.00061159934938511,-0.0006240771318923,-9.8106031092398,1.0000617832818,0.0001185028319068,4.2272360546351e-05,0.75999999046326
0.010748627532761,0.010751170574131,0.010754094372929,-0.0006300350975174,-0.00063370306717487,-9.8106215935482, , , ,0.76999998092651
0.010181144642074,0.010209044655477,0.010155688642025,-0.00075239598274773,-0.00077743816899301,-9.8107697111646,0.99994017613556,6.3237567829079e-05,-5.8196643131396e-05,0.77999997138977
0.010262213753123,0.010240974366748,0.010236318115809,-0.00071706777804744,-0.00074230518455293,-9.8107187081602, , , ,0.79000002145767
0.0080470602430154,0.00806510526319,0.0080514657013513,-0.00074333154862208,-0.00072235414603236,-9.8107122534872,0.99997469296161,-5.3859450581396e-05,-5.0629091824263e-05,0.80000001192093
0.0058928147910493,0.0058927837562308,0.0058836989661244,-0.00048276421718105,-0.00047724285937124,-9.8104717146816, , , ,0.81000000238419
0.0056576293539222,0.0056699086782229,0.0056742333032005,-0.00041801862476829,-0.00040305170659635,-9.8104012032287,0.99998015786667,-6.9828312177407e-05,-3.589780075515e-05,0.81999999284744
0.0066221596348716,0.0066320247123001,0.0065982575923759,-0.00047780420381548,-0.00047938353749993,-9.8104600609169, , , ,0.8299999833107
0.0059248116020282,0.00591846969071,0.0059309617329461,-0.00036704341221182,-0.00037248553770437,-9.8103774436914,0.99996343052466,4.5097856431346e-06,3.5336072523691e-05,0.83999997377396
0.0062385922215449,0.0062428714144244,0.0062260318755658,-0.00027111767077494,-0.00028810076431605,-9.8102595954843, , , ,0.85000002384186
0.006391756740498,0.0063966506023744,0.0063778382352299,-0.00018294235167355,-0.00020318143714085,-9.8101969242222,1.0000302472825,-2.4654661901787e-05,1.212187742776e-05,0.86000001430511
0.0065215089575318,0.006486448708533,0.0064979956813788,-6.829457091681e-05,-8.7152206035382e-05,-9.8100812669694, , , ,0.87000000476837
0.0068094570369465,0.0068112278878548,0.0067943833413965,-0.00012671281755607,-0.00013858360066028,-9.8101221188924,1.0000498100279,-2.4654792629572e-06,5.2761109955213e-05,0.87999999523163
0.0071409253567663,0.0071418512389654,0.0071497321219166,-0.00013523154735451,-0.00014591128942511,-9.8101387290165, , , ,0.88999998569489
0.0078118347056229,0.0078467676753877,0.0078287782918705,-7.8185934700465e-05,-0.00010259853253499,-9.8100983884187,0.99996012688598,-3.1561242684294e-05,-4.9096766787828e-05,0.89999997615814
0.008022810126541,0.0080177810504554,0.0079825265052465,-8.7178469862676e-05,-0.00011735330626062,-9.8101009838126, , , ,0.91000002622604
0.0086847431025267,0.0086692964499388,0.0086627658876857,-0.00015986261054485,-0.00015780356961957,-9.8101644074218,1.0000901018298,-0.00013516348034409,-6.3759668308267e-05,0.9200000166893
0.0093216024479391,0.0093530461232722,0.0093400746352031,-0.00035055172640959,-0.00034457685995856,-9.8103626018745, , , ,0.93000000715256
0.010134529380301,0.010145864642811,0.010139092370549,-0.00035298863184885,-0.00035242437572151,-9.8103527304883,1.000058044289,9.8004434353203e-05,-2.2662120214908e-05,0.93999999761581
0.010078034939355,0.010045330294113,0.010076863961598,-0.00019558052560425,-0.00019248959335926,-9.8101891971842, , , ,0.94999998807907
0.0093259514170502,0.0093574462594262,0.0093101891875293,-0.00016142108623916,-0.00015785512537896,-9.8101507832734,0.99999971646856,-6.4033971637223e-05,1.3232050987292e-05,0.95999997854233
0.0078476307644698,0.0078256408253197,0.0077987076385366,-0.00020104728235385,-0.00021093098941844,-9.8102124877437, , , ,0.97000002861023
0.0084721301571336,0.008453423316167,0.0084866118790864,-0.0002120669908906,-0.00022389657225725,-9.8102053333985,1.0000036001076,0.00012990491691536,3.9280204379818e-05,0.98000001907349
0.0076011787299104,0.0076071925495275,0.0075863421235531,-0.0002615145386647,-0.00025841073110997,-9.810245376953, , , ,0.99000000953674
0.0075759181781983,0.0075623723180862,0.0075767650587031,-0.00021821225274214,-0.00019645897598945,-9.8101898245493,1.0000095553365,-9.8610021600762e-06,2.6925893878566e-05,1
0.008284052363685,0.0082501756258068,0.0082430921245181,-5.9983888045485e-05,-5.0118090432816e-05,-9.8100671792749, , , ,1.0099999904633
0.0090428437532761,0.0090617619280717,0.0090562645292591,-8.9614154711847e-05,-0.00010899750845822,-9.8101126557405,0.99994571783827,-6.4089246321704e-05,-4.4721128195044e-05,1.0199999809265
0.0088829739437129,0.0088955137923412,0.0088674275406628,-6.2648876186813e-05,-7.4942696079579e-05,-9.8100468770914, , , ,1.0299999713898
0.0078517365028872,0.0078778875823631,0.007848271781338,2.5728500272025e-05,3.7344722915268e-05,-9.8099504334559,0.99990666824037,-3.4410867781938e-05,-2.2586319853469e-07,1.039999961853
0.009112116397062,0.0090986167390925,0.0090939624442574,0.00010418778579563,0.00010681318967336,-9.809917059477, , , ,1.0499999523163
0.0094272885790022,0.0094440197062374,0.0094218578017274,0.00016825480510509,0.00013198538488816,-9.8098610471342,0.99998327036484,-1.0985029579902e-05,-6.7033876974099e-05,1.0599999427795
0.0098397750551106,0.0098301848280993,0.0098326958253362,0.00028418759481489,0.00027800327693976,-9.8096871093299, , , ,1.0700000524521
0.0096540975507199,0.0096246361268388,0.0096366004160882,0.00023835892753338,0.00023970461651729,-9.8097539939394,0.99991403300782,-8.7513182770813e-05,-5.9078429259416e-05,1.0800000429153
0.009801575082621,0.0097602947406469,0.009771392347513,7.4461416821407e-05,8.742806296648e-05,-9.8098974134939, , , ,1.0900000333786
0.010378154212398,0.010373539632731,0.010396041983711,6.9029257178037e-05,7.8441874822808e-05,-9.8099354362595,0.99995004824282,9.1028176934679e-05,-5.6279840533808e-05,1.1000000238419
0.011275786489502,0.011256714255552,0.011292483024344,-6.670500686316e-05,-9.2291478227078e-05,-9.8100937534676, , , ,1.1100000143051
0.010897236098728,0.010898626420481,0.010884810222391,-0.00021379104801732,-0.00022189000982308,-9.8102231788066,1.0000469989212,-3.2432431700118e-05,3.2160205702499e-05,1.1200000047684
0.010978499800187,0.010972077227631,0.010966890894666,-0.00023216430230212,-0.00024748877070189,-9.8102363979047, , , ,1.1299999952316
0.0099767539524275,0.0099323545276474,0.0099541243381243,-0.00015325841308512,-0.0001561555184048,-9.8101475629943,1.000130541728,-1.754852795918e-05,-5.7628317677787e-05,1.1399999856949
0.009417952091216,0.0094089937455731,0.0094264083386921,-0.00017533546495294,-0.00016552873392198,-9.8101798542889, , , ,1.1499999761581
0.0092162636680304,0.0092171298278104,0.0092386279964094,-0.00022107022639607,-0.00020316865867209,-9.8102018028329,1.0000355649297,6.26622091077e-05,-0.00011602539623031,1.1599999666214
0.0097935291033346,0.0098195919502066,0.0097975036899769,2.9143488089839e-05,2.450595801792e-05,-9.8099856519948, , , ,1.1699999570847
0.0087716632366823,0.0087707649238004,0.0087636578847005,-5.2911096500837e-05,-6.1842415417754e-05,-9.8100485642203,1.0000537132861,6.0739165245971e-05,-9.7885393901724e-05,1.1799999475479
0.009426916661642,0.0094240508578616,0.0094361740651286,-7.3159454340462e-05,-6.5346404801449e-05,-9.8100776097992, , , ,1.1900000572205
0.009322718805241,0.0093293125886276,0.0093202182932132,-0.00030386804939719,-0.00030874963420311,-9.8103149621944,0.99999710639454,1.8347706975325e-05,-6.3674789071583e-05,1.2000000476837
0.0095594272424668,0.0095398677033041,0.0095611209994804,-0.00042350916073913,-0.00043011923021597,-9.8104407334133, , , ,1.210000038147
0.0095778483627654,0.0095889298295347,0.0095833425775117,-0.00036915432286076,-0.00037656594676469,-9.8103547066775,1.0000641675316,1.577005397978e-05,4.185686971541e-06,1.2200000286102
0.0087763766207543,0.0087437189587422,0.0087160292840197,-0.00046408069599249,-0.00045506527821204,-9.8104640180168, , , ,1.2300000190735
0.0089043632052084,0.0088941339616218,0.0089061982529466,-0.00063893319797499,-0.00063399672606531,-9.810637561341,0.99989900193611,-3.1497895333477e-05,2.1267421381437e-05,1.2400000095367
0.0097886498585705,0.0097943797750292,0.009837630624063,-0.00054921466479927,-0.00056724018796482,-9.8105326840389, , , ,1.25
0.0097145352072407,0.0097162947731608,0.0097269540676742,-0.00038842767861906,-0.00041383146892287,-9.8104078138823,0.99995078467076,-5.5821132303503e-05,-6.2907910711769e-05,1.2599999904633
0.0091900245929056,0.0092084012488717,0.0092120740068372,-0.00038180816555101,-0.00038816593493852,-9.8103894103359, , , ,1.2699999809265
0.010478757230732,0.010485986878522,0.010442489311521,-0.00040570724173483,-0.00040885662763664,-9.8104205368235,0.99994052210187,1.2960721565654e-05,1.8584373554284e-05,1.2799999713898
0.0093522692940554,0.0093534308373198,0.0093712384842027,-0.00048075484884224,-0.000468317001345,-9.8104750225069, , , ,1.289999961853
0.0099069083210546,0.0099077576174904,0.0099088859304186,-0.00046151096505729,-0.00043730236508445,-9.8104389145886,1.0000199552243,3.4857319141652e-05,5.75381251873e-06,1.2999999523163
0.0099923454604264,0.0099958123084683,0.0099901136431139,-0.00040845703713506,-0.00041338189597394,-9.8104091391582, , , ,1.3099999427795
0.0094555863850822,0.009482220086929,0.0094861942634103,-0.00041989177536712,-0.00040280208199355,-9.8104315238488,1.0000102291925,2.122672377613e-05,1.5064994535062e-05,1.3200000524521
0.0094293011696798,0.0094301618909889,0.0094253745205281,-0.0003886289588905,-0.00038684055013499,-9.8104070698336, , , ,1.3300000429153
0.0093192382019803,0.0093234498040005,0.009337492525383,-0.00049292125880962,-0.00047665637906951,-9.8104667427127,1.0000513255184,-6.2748844109813e-05,3.2270135111987e-05,1.3400000333786
0.0094792934278816,0.0095039175158627,0.0094947649447446,-0.00046784794448465,-0.00045417767626015,-9.8104544210862, , , ,1.3500000238419
0.0089849288338074,0.0089914203332926,0.0090088514755936,-0.0004424163798163,-0.00043179895968241,-9.8104371959182,0.99992670418842,8.9332827433601e-05,-5.888547543843e-06,1.3600000143051
0.0085155090106375,0.0085194881511873,0.008485868282338,-0.00029136673219908,-0.00028363263758641,-9.810279341515, , , ,1.3700000047684
0.0084892937503667,0.0084858917696141,0.0084911114723979,-0.00048261047791364,-0.00050569441943674,-9.8104868538154,1.0000114074187,2.0596160489832e-05,1.919394493223e-06,1.3799999952316
0.0076560121529379,0.0075975253352022,0.0076370476189628,-0.00047242800649569,-0.00045726987642277,-9.8104647983607, , , ,1.3899999856949
0.0077487415666561,0.0077602661673087,0.0077479764090369,-0.00052730854480038,-0.00054285115262393,-9.8105233708337,0.99997202928288,1.6007083462698e-05,-1.9026647163755e-05,1.3999999761581
0.0080389501699785,0.0080265609177618,0.0080536838359473,-0.00048682428564862,-0.00049034816101317,-9.8105015955983, , , ,1.4099999666214
0.0071384051563144,0.0071697731311964,0.0071390730984932,-0.00054272112488871,-0.00052746338814051,-9.8105328391711,1.000053725978,-6.3910821252804e-05,-1.9738439109993e-05,1.4199999570847
0.0077725782643517,0.0077727139004824,0.0077674839744029,-0.00051177534527368,-0.00050785511338335,-9.8105005267156, , , ,1.4299999475479
0.0072502576422898,0.0071937549797999,0.0071905123882245,-0.0005201351854448,-0.00053669093282033,-9.8105063029699,1.0000551496168,-4.3492319215166e-05,-5.4481053812116e-05,1.4400000572205
0.0073456279651759,0.007364014947044,0.0073555795392692,-0.00046607186187131,-0.00045587868586644,-9.8104717964743, , , ,1.4500000476837
0.0074875023007166,0.007475299316275,0.0074629385239421,-0.0005441729672132,-0.00056732618382791,-9.810555051965,1.0000089746306,-1.0092524661236e-05,5.8748900074966e-05,1.460000038147
0.0091089404527126,0.0091262651893301,0.0091343292970554,-0.00048453321819714,-0.00049470739454823,-9.8104953016062, , , ,1.4700000286102
0.0083111446431524,0.0083232778908876,0.0082924263817976,-0.00053721054673952,-0.0005518770215711,-9.8105601976192,0.99992912228288,0.00011952552533883,-7.001577921183e-05,1.4800000190735
0.0086439072752069,0.0086226426666518,0.0085984403186716,-0.00053793699447551,-0.00054430471373644,-9.8105528081448, , , ,1.4900000095367
0.0094252535020137,0.0094279030522592,0.0094619682237286,-0.00054710919073379,-0.00052608666774509,-9.810546539518,0.99993714677971,2.0413668687774e-05,-1.9048308477989e-05,1.5
0.010089381146056,0.010103733743898,0.010089537743513,-0.00049837976815984,-0.00049872460904637,-9.8105088751155, , , ,1.5099999904633
0.010103485093985,0.010105374397907,0.010110777786455,-0.00056332444530527,-0.00056407084094211,-9.8105718991201,1.0000233371634,6.6706437898551e-05,-3.9550822399484e-05,1.5199999809265
0.010010555707233,0.010011927655967,0.010009694129518,-0.00067869695950256,-0.00065634443150721,-9.8106616465064, , , ,1.5299999713898
0.009508377988075,0.0095242444184371,0.0095042120633401,-0.0006154300387122,-0.00062268835751448,-9.8106219094051,1.0000041144616,-5.5926923122802e-06,2.0444545081008e-05,1.539999961853
0.010273827826714,0.010251159111271,0.010259643420235,-0.00073370841971306,-0.00071873710687838,-9.8107277242433, , , ,1.5499999523163
0.0096975974837751,0.0096521778006106,0.0096485820284454,-0.00070386708699619,-0.0007186637900212,-9.8107258027543,0.9999870481116,9.3999233103368e-05,-2.4633511633852e-05,1.5599999427795
0.010623265323662,0.010571031779854,0.010598131142997,-0.00079866514651909,-0.00080535779520922,-9.8108000938778, , , ,1.5700000524521
0.010620321929929,0.010621575197199,0.010609320698061,-0.00079617073233051,-0.00078314788372296,-9.8107942004892,0.99999653498905,1.7331739216034e-05,3.1741043794894e-05,1.5800000429153
0.0096760496396934,0.0096760321542367,0.009679412845061,-0.00079028229550947,-0.00077968182098029,-9.8108006463428, , , ,1.5900000333786
0.0082727182730911,0.0082878851235172,0.0083048511635683,-0.0009111170151296,-0.00088313873984573,-9.8109093087656,1.0000371060141,-1.6807683026402e-05,5.8878245339073e-05,1.6000000238419
0.0087950641586589,0.0087732228721295,0.0088050598861395,-0.00097770709762986,-0.00097432633027867,-9.8109972292159, , , ,1.6100000143051
0.0093589688759925,0.0093839893203948,0.0093410595233331,-0.00090708502142218,-0.00088406941347973,-9.8108849781882,0.99999968044889,-1.5147110832448e-05,4.1350774775371e-06,1.6200000047684
0.0090746041885783,0.0090746303419781,0.0090539737638253,-0.00094733476707564,-0.00094086284384121,-9.8109394128987, , , ,1.6299999952316
0.010300302557688,0.010300604921715,0.010304301561747,-0.00081841639943819,-0.00081324302753662,-9.81080470525,1.0000322887318,8.3998222208028e-05,0.00011798025742231,1.6399999856949
0.0091851011977477,0.009156597874377,0.009201792840527,-0.0008664871327297,-0.00087729362269179,-9.8108490511544, , , ,1.6499999761581
0.009034089317468,0.0090509174744863,0.0090416713464478,-0.00092424255328972,-0.00091786022194554,-9.8109288846771,1.0000305346769,0.00010497981876419,2.1925545100001e-06,1.6599999666214
0.010465958696045,0.010486879541507,0.010497040857603,-0.0008301195919715,-0.00082814934041389,-9.81081363565, , , ,1.6699999570847
0.011313345254755,0.011325806685724,0.011347907238523,-0.0008620952839332,-0.00085959761769484,-9.8108413953779,0.9998690206134,6.6425333758281e-05,-4.6221529462825e-05,1.6799999475479
0.011412144836813,0.011447158045044,0.011427640202724,-0.00086337228448306,-0.00087710985002779,-9.8108593256368, , , ,1.6900000572205
0.010222029403074,0.010211251447212,0.010207724601242,-0.0010528039467121,-0.0010374878619449,-9.8110439835728,1.000038556561,-4.405716532542e-05,-8.2697320047704e-05,1.7000000476837
0.0093650244883401,0.0093723195172471,0.0093906674180584,-0.0010688854543651,-0.0010520382273726,-9.8110550931813, , , ,1.710000038147
