X,Y,Psi,Time
1.06718701822295,1.84689513159299,1.18398412379803,42.299999237061
1.06886030882702,1.85100304614102,1.18496467529585,42.349998474121
1.07070897388138,1.85555427214427,1.18689975684141,42.400001525879
1.07253662648499,1.86007885933013,1.18380411157676,42.450000762939
1.07456202787394,1.86504864204753,1.18529341065633,42.5
1.07615508396481,1.86897428545721,1.18557582605063,42.549999237061
1.07795172809085,1.87340520595266,1.18717148886999,42.599998474121
1.07984988215124,1.87810800788771,1.18897391326599,42.650001525879
1.0816639961179,1.88262604061534,1.19150438675389,42.700000762939
1.08355350426201,1.88736649814094,1.19398431213043,42.75
1.0852830171804,1.89173703597432,1.19423224587458,42.799999237061
1.08671838259844,1.89536688320195,1.18854155489171,42.849998474121
1.0878050013146,1.89806971609251,1.18112797930448,42.900001525879
1.08907146488003,1.90115363252569,1.1716385712739,42.950000762939
1.09030016146788,1.9040666110387,1.16399747634258,43
1.09138344551886,1.90658101926112,1.15645100640896,43.049999237061
1.09294642826045,1.91013481011171,1.14800997211278,43.099998474121
1.09439600213626,1.91335666713122,1.13818513808973,43.150001525879
1.09575294153967,1.91629513142111,1.13206708509453,43.200000762939
1.09705938331951,1.919079361793,1.12386198583103,43.25
1.09848480205864,1.92205344753713,1.11676291089947,43.299999237061
1.09974440476496,1.92463439231874,1.11094318693686,43.349998474121
1.10115911634907,1.92749086126274,1.10290187409161,43.400001525879
1.10241349032558,1.9299731977367,1.09536643890746,43.450000762939
1.10371298858708,1.93249739808274,1.0898036910508,43.5
1.10508713629156,1.93513050470182,1.08204287832148,43.549999237061
1.10649044565256,1.93776935577191,1.07175202516508,43.599998474121
1.10807365759741,1.94067400024091,1.06382278586596,43.650001525879
1.11024604268272,1.94458544468099,1.05960067261822,43.700000762939
1.11164947222561,1.94708741594984,1.05431430183752,43.75
1.11303573818422,1.9495284550551,1.04567843080341,43.799999237061
1.11425579654549,1.95163426391279,1.03998110610011,43.849998474121
1.11604738335691,1.95468630529491,1.03473268245556,43.900001525879
1.11770434783084,1.95747537842494,1.0262442873447,43.950000762939
1.11937339526511,1.96023124538383,1.01599686601377,44
1.12111297459581,1.96303824850113,1.00995851381577,44.049999237061
1.12228345565715,1.96490172384841,1.00442649280762,44.099998474121
1.12401654108354,1.96762730590699,1.00110298342874,44.150001525879
1.12578631255901,1.97039025989338,0.99639245787441,44.200000762939
1.12803194373878,1.97386002732089,0.986895445074499,44.25
1.12988278982946,1.97666112222008,0.981738956989887,44.299999237061
1.13157802398995,1.97919817139208,0.972677549937838,44.349998474121
1.13331735893201,1.98175084158865,0.964124401819891,44.400001525879
1.13520604421714,1.98447238211825,0.957424760031625,44.450000762939
1.13709994446013,1.98716277519398,0.956542428563529,44.5
1.13884215963232,1.9896330575249,0.950522921067968,44.549999237061
1.14089618500775,1.99250854762535,0.938957449868696,44.599998474121
1.1429117426835,1.99526228642152,0.928893889790792,44.650001525879
1.14593471208411,1.99930636524267,0.923157127085607,44.700000762939
1.14861790478822,2.00285328209185,0.921484773108189,44.75
1.15134487944684,2.00644557246881,0.922204443744019,44.799999237061
1.15419324846794,2.01020339014566,0.926638407619692,44.849998474121
1.15699627793456,2.0139356531894,0.92316010772101,44.900001525879
1.15950926766145,2.01725759902216,0.924981279518385,44.950000762939
1.16235803857292,2.02103770574501,0.92660014008413,45
1.1653772811378,2.02505753842584,0.928496544072549,45.049999237061
1.16817301210688,2.02879452409135,0.925830253120121,45.099998474121
1.17100592922506,2.03256024125873,0.923810391064131,45.150001525879
1.17410918607166,2.03666801610751,0.920704128943419,45.200000762939
1.1767546881542,2.04014733808773,0.921783433683964,45.25
1.17979001358531,2.04414830484846,0.925372802251432,45.299999237061
1.1828306933485,2.04818634866338,0.924321096167896,45.349998474121
1.18578608749776,2.05210255472317,0.925136591802,45.400001525879
1.18883185189646,2.05614536334284,0.922853905539858,45.450000762939
1.19172551519457,2.05996809193461,0.923579057390971,45.5
1.19480074026084,2.06403680386461,0.926967401435279,45.549999237061
1.19802418004251,2.06833178958647,0.928707637991135,45.599998474121
1.20092317998747,2.07220851821815,0.928845424563882,45.650001525879
1.20394905654159,2.07625607710427,0.927882566685025,45.700000762939
1.2067955240882,2.08005601488719,0.925812537184109,45.75
1.20986517594438,2.08413626642467,0.928772238907811,45.799999237061
1.21275390433202,2.08799977964879,0.928940899894061,45.849998474121
1.21569981294329,2.09194115416936,0.930287769833871,45.900001525879
1.21844027055785,2.09561796943218,0.930473448004648,45.950000762939
1.22137072877626,2.09955122855062,0.932765234581846,46
1.22417842840844,2.10333780348929,0.931526358672506,46.049999237061
1.22733717113521,2.10758679654907,0.93111326722021,46.099998474121
1.2303522438455,2.11163903420539,0.932226624039575,46.150001525879
1.23364950400329,2.1160808474257,0.933236590889347,46.200000762939
1.23693927186896,2.12052193248464,0.931538088702067,46.25
1.23949603100175,2.12396124961246,0.934046101833695,46.299999237061
1.24228954340361,2.12773879465269,0.934516997168948,46.349998474121
1.24504817412618,2.13147284748268,0.934335027383211,46.400001525879
1.24815146601589,2.13567183098897,0.936408336559752,46.450000762939
1.25118483604902,2.13979405844249,0.937279026682024,46.5
1.25373843771421,2.14327063704555,0.936961430893987,46.549999237061
1.25646525782259,2.14698057222159,0.93736085255388,46.599998474121
1.25951465699404,2.15113286208302,0.938661276532208,46.650001525879
1.26210182612074,2.15466536457965,0.937999995685842,46.700000762939
1.2648200625194,2.1583716814236,0.942537794850885,46.75
1.26732759271223,2.16182343614492,0.941942642203494,46.799999237061
1.27014741852064,2.16570022881249,0.945513048828515,46.849998474121
1.27314962407359,2.16985889631917,0.946337986370321,46.900001525879
1.27589971350479,2.1736749608315,0.947470432369075,46.950000762939
1.27890697631619,2.17785786147753,0.94790757218042,47
1.28169494813164,2.18173932185893,0.945116256447906,47.049999237061
1.28424053759215,2.18526253630749,0.941286851762315,47.099998474121
1.28703113481687,2.18909386014058,0.940470218622529,47.150001525879
1.29036500380545,2.19366321809616,0.942563586140452,47.200000762939
1.29310478544039,2.19743488440852,0.937812835053014,47.25
1.29584963847095,2.20117602460132,0.939210440385288,47.299999237061
1.29878837000402,2.20519317393293,0.938699776926035,47.349998474121
1.30201547911482,2.2095998018682,0.940350741883285,47.400001525879
1.30492791251075,2.2135905441558,0.944343731073126,47.450000762939
1.30785749031086,2.21763862493435,0.943781905844625,47.5
1.31054660987507,2.22135004922995,0.943076937049907,47.549999237061
1.3138053746568,2.22584101007527,0.939280511449211,47.599998474121
1.31691344046822,2.23009025859393,0.937671522784814,47.650001525879
1.3196014480625,2.23375283513944,0.933644251912067,47.700000762939
1.32217848327727,2.23723471986461,0.933760991879857,47.75
1.3250812555399,2.24115767218019,0.93193977146074,47.799999237061
1.32782867073069,2.24485655944731,0.932144657306176,47.849998474121
1.33051244947771,2.24847131895986,0.931257693045242,47.900001525879
