u_R,u_L,Time
0.10213966334945,0.087628410086564,4.5999999046326
0.095280332070628,0.08861412292724,4.6500000953674
0.10093265979601,0.10433697797835,4.6999998092651
0.10402448889363,0.10818885080641,4.75
0.11035011386386,0.094126051644263,4.8000001907349
0.086353069616332,0.083051237918659,4.8499999046326
0.10173453745692,0.11061097911128,4.9000000953674
0.094422449000613,0.081656404354131,4.9499998092651
0.11456458707053,0.10556957820461,5.0
0.092633929465357,0.090530746661924,5.0500001907349
0.10633087045875,0.08601222340302,5.0999999046326
0.084669861953165,0.094392373218037,5.1500000953674
0.095412011315187,0.090765713811268,5.1999998092651
0.078858949171595,0.12195984570274,5.25
0.10404834373276,0.10025628180981,5.3000001907349
0.095067733250772,0.098582529714891,5.3499999046326
0.091360531379987,0.094118981516014,5.4000000953674
0.11892353606611,0.090033364486996,5.4499998092651
0.097367423063101,0.094919824548695,5.5
0.096891753173502,0.10209069780927,5.5500001907349
0.093841604464818,0.10011659419581,5.5999999046326
0.10649875646426,0.10062294549827,5.6500000953674
0.08803432023742,0.091448616334735,5.6999998092651
0.10262584144836,0.10395803530578,5.75
0.10311666328107,0.093719887009462,5.8000001907349
0.10176102129835,0.098954444176947,5.8499999046326
0.10302282713061,0.07934651188011,5.9000000953674
0.094845785819217,0.095621385338663,5.9499998092651
0.10963749271152,0.099767012613632,6.0
0.083192972094552,0.11658656625765,6.0500001907349
0.10172312248224,0.0939987125495,6.0999999046326
0.11567623853019,0.11547754187562,6.1500000953674
0.11125635911574,0.090908412570336,6.1999998092651
0.094062344924101,0.08828550955763,6.25
0.084050963129888,0.10024713118992,6.3000001907349
0.094026002561186,0.10530825050201,6.3499999046326
0.10604609152392,0.090984965344827,6.4000000953674
0.088724836508424,0.11069407602047,6.4499998092651
0.10986748761674,0.092391182871484,6.5
0.086167186396506,0.11732625376544,6.5500001907349
0.1086383790083,0.085336128825686,6.5999999046326
0.10623369408686,0.10815603484603,6.6500000953674
0.093060313825753,0.11005105295988,6.6999998092651
0.10369353970705,0.092722170970805,6.75
0.10902731926628,0.088799929347961,6.8000001907349
0.11451600592158,0.088176418312234,6.8499999046326
0.099841767744374,0.098678421742769,6.9000000953674
0.098045390485009,0.10203189175595,6.9499998092651
0.10476870290789,0.086532711374772,7.0
0.09977037333666,0.095813680601489,7.0500001907349
0.086237240289926,0.087030362072975,7.0999999046326
0.085716788541699,0.10711308299058,7.1500000953674
0.063723158087112,0.090499629134152,7.1999998092651
0.06999267281717,0.1013067129352,7.25
0.08876231399214,0.10081245479175,7.3000001907349
0.093628678408357,0.10232126538648,7.3499999046326
0.073488515929421,0.10239616019257,7.4000000953674
0.076932367945449,0.088151385234561,7.4499998092651
0.061156933387362,0.096903990279905,7.5
0.064001902979517,0.078520037682484,7.5500001907349
0.055626762579702,0.098078767844565,7.5999999046326
0.043992619548746,0.092878303337913,7.6500000953674
0.044776346535253,0.080141698572114,7.6999998092651
0.035019101661374,0.073331692910824,7.75
0.051062501919956,0.087045885559359,7.8000001907349
0.048603952381995,0.074642847560199,7.8499999046326
0.027629826401064,0.088907926778757,7.9000000953674
0.046901812338366,0.088517856312784,7.9499998092651
0.046786799288256,0.074832026953162,8.0
0.03458404506147,0.050405313954385,8.0500001907349
0.026852228505351,0.072090139426401,8.1000003814697
0.05058616434592,0.069210730004476,8.1499996185303
0.030446905516586,0.062470985286103,8.1999998092651
0.012275171531861,0.076492521844138,8.25
0.03540861691839,0.065267897637781,8.3000001907349
0.060007133467163,0.085733108565988,8.3500003814697
0.060686857752937,0.062845170147592,8.3999996185303
0.063445333902673,0.075465723572012,8.4499998092651
0.043171172843084,0.077130652168275,8.5
0.05636962292568,0.089690270804798,8.5500001907349
0.071370281414568,0.10197962053748,8.6000003814697
0.050240416431851,0.079684441212951,8.6499996185303
0.069687847242366,0.083190478002225,8.6999998092651
0.061094385379286,0.076177115773526,8.75
0.04118283302223,0.086604635509825,8.8000001907349
0.060863246828494,0.086644354035337,8.8500003814697
0.04104085432259,0.095330958441947,8.8999996185303
0.056433248137645,0.096004125026749,8.9499998092651
0.032691543340372,0.068425326267298,9.0
0.041885439524923,0.068723516107203,9.0500001907349
0.054011443148679,0.073934336557456,9.1000003814697
0.033110689347281,0.074700231896356,9.1499996185303
0.033915817302626,0.075165469252992,9.1999998092651
0.036721937282712,0.082817957592588,9.25
0.05343328133619,0.090836314931415,9.3000001907349
0.043862576693831,0.09184703413032,9.3500003814697
0.056863780197556,0.079671995386881,9.3999996185303
0.060248228030479,0.072444501962804,9.4499998092651
0.023054307143712,0.10069436358186,9.5
0.032200075603682,0.095173365825291,9.5500001907349
0.047677391111647,0.078233542766344,9.6000003814697
0.053820011193879,0.081242685546626,9.6499996185303
0.042280639887276,0.099773928467338,9.6999998092651
0.032023360195568,0.082643487856661,9.75
0.043372962739724,0.073677174632286,9.8000001907349
0.048276557719959,0.074308502051884,9.8500003814697
0.026378757401453,0.074121766147262,9.8999996185303
0.029350640612537,0.093321435353576,9.9499998092651
0.030860274504413,0.059577534866075,10.0
0.053115784337192,0.093718049242044,10.050000190735
0.093196669343194,0.095134149911928,10.10000038147
0.069532634143554,0.087790599121706,10.14999961853
0.080886468885594,0.087497789324618,10.199999809265
0.099444393548273,0.08103657892817,10.25
0.10771866816511,0.10899766853677,10.300000190735
0.11355673149516,0.10721667400038,10.35000038147
0.11059944167827,0.095143118450448,10.39999961853
0.10234008808764,0.090164513699379,10.449999809265
0.094168637583607,0.098851729008039,10.5
0.087685372318746,0.086636419007295,10.550000190735
0.095735954209572,0.094554374362634,10.60000038147
0.086913328981662,0.10648555004444,10.64999961853
0.086340685032345,0.097237692160026,10.699999809265
0.041170332340226,0.09051716835787,10.75
0.029019726404933,0.079491002578995,10.800000190735
0.023453145330828,0.071773745786997,10.85000038147
0.016597445602334,0.098806403650289,10.89999961853
0.017202261140244,0.082002343186748,10.949999809265
0.031605122272162,0.092490592704224,11.0
0.0075398149496498,0.065632966097859,11.050000190735
0.0014762819162039,0.0973713875917,11.10000038147
0.012768600224413,0.094709646759287,11.14999961853
0.022270535533282,0.10815575631333,11.199999809265
0.018399667536889,0.089142989943882,11.25
0.013387031210605,0.10064757850037,11.300000190735
0.021830995993079,0.087910221470554,11.35000038147
-0.0091542275901302,0.080445525563502,11.39999961853
0.022377948747024,0.083913719269615,11.449999809265
0.0098791592062994,0.082906536016544,11.5
0.011603865056446,0.10717725846562,11.550000190735
0.017269244680239,0.10808903084272,11.60000038147
0.021101505240726,0.096150068346611,11.64999961853
0.010589234705061,0.073366973400683,11.699999809265
0.011680727174703,0.080289192587031,11.75
0.0020659228714335,0.097061699272784,11.800000190735
0.0030563287509633,0.068918361659702,11.85000038147
0.01919539713544,0.1012571827326,11.89999961853
0.022673557405498,0.10467395143601,11.949999809265
0.022490725029679,0.066224646592853,12.0
0.025590155011111,0.086170553531376,12.050000190735
0.025412654722155,0.092917331290343,12.10000038147
0.036564667996448,0.072094021769352,12.14999961853
0.02897524104101,0.097698316761567,12.199999809265
0.025037158160311,0.087663821814494,12.25
0.016298078890554,0.081587309667062,12.300000190735
0.061611213810013,0.091834971126056,12.35000038147
0.090338849658691,0.10552256215148,12.39999961853
0.099511785348571,0.08498411828482,12.449999809265
0.097619879731354,0.088926283913456,12.5
0.098363334339558,0.088312272501827,12.550000190735
0.099570381890652,0.087651672892847,12.60000038147
0.092747748373018,0.10787186618148,12.64999961853
0.098719958389742,0.089786279967702,12.699999809265
0.10029158178856,0.10788133678908,12.75
0.077678024711319,0.10141557619702,12.800000190735
0.093328203856791,0.10586355378122,12.85000038147
0.086147709153612,0.11202602705932,12.89999961853
0.086821371556377,0.094152662268679,12.949999809265
0.085704501420854,0.086914394662649,13.0
0.09707985911956,0.095985977945339,13.050000190735
0.096917687929669,0.079274704014146,13.10000038147
0.10515078645234,0.087938816084647,13.14999961853
0.081689422458075,0.081224220229204,13.199999809265
0.099875460772011,0.10872626147946,13.25
0.095192879509268,0.11457727851032,13.300000190735
0.10688094605905,0.12539918241697,13.35000038147
0.10993543560392,0.090107639688414,13.39999961853
0.10945921452882,0.11157519022695,13.449999809265
0.098711126729142,0.089326924873737,13.5
0.091699398919648,0.092247861274444,13.550000190735
0.092036270715664,0.096986361683971,13.60000038147
0.088641204636583,0.095969931119599,13.64999961853
0.084654586078316,0.096583077211067,13.699999809265
0.10523027650225,0.084985029932756,13.75
0.089720727249016,0.083128086022595,13.800000190735
0.10333669878696,0.10740758824724,13.85000038147
0.07593917272545,0.094173541879989,13.89999961853
0.08976929035796,0.10759353699908,13.949999809265
0.09009615031759,0.083042808320394,14.0
0.093382340082519,0.10405909954717,14.050000190735
0.093163617189328,0.10871069974255,14.10000038147
0.10609151940339,0.10060189355841,14.14999961853
0.098996632026475,0.10456334055862,14.199999809265
0.091137987662964,0.096670100083314,14.25
0.097982045559007,0.099900750495681,14.300000190735
0.11086824412005,0.08785108880615,14.35000038147
0.085576764988449,0.11052943526267,14.39999961853
0.099633512433141,0.0873489495536,14.449999809265
0.080778619590101,0.097399534557545,14.5
0.10612334171086,0.095461220612718,14.550000190735
0.108929518833,0.094993531209074,14.60000038147
0.085622204362787,0.09395673665051,14.64999961853
0.11260131324055,0.10151358417967,14.699999809265
0.097792622351878,0.094986961799629,14.75
0.092322763521307,0.12685334424632,14.800000190735
0.094370015606934,0.094188113652414,14.85000038147
0.11164297677238,0.10057723114939,14.89999961853
0.096815419366884,0.095443707381481,14.949999809265
0.094502890723574,0.10708990431434,15.0
0.09941076702123,0.11468398265181,15.050000190735
0.11581418237422,0.1043481646974,15.10000038147
0.079551062097733,0.081738730253981,15.14999961853
0.08911114100035,0.079639101731057,15.199999809265
0.090811732831956,0.090649971683194,15.25
0.095742193000256,0.10977303238881,15.300000190735
0.095354049458401,0.1020096607816,15.35000038147
0.1114078859674,0.10396513744735,15.39999961853
0.091490222072679,0.10825237781115,15.449999809265
0.096861463936152,0.10228218302376,15.5
0.084262875258314,0.087987523596731,15.550000190735
0.092034282484261,0.099580280314405,15.60000038147
0.099228917007876,0.095797317597294,15.64999961853
0.076957993478512,0.095849217492805,15.699999809265
0.10619598067304,0.080301606194048,15.75
0.10074749316309,0.10231567966532,15.800000190735
0.0938847339976,0.092483402857921,15.85000038147
0.10500481114128,0.11480729747125,15.89999961853
0.076908584627431,0.094119718718526,15.949999809265
0.097815449274642,0.083415797182614,16.0
0.093948506880455,0.11197295410531,16.049999237061
0.096736662570077,0.10291404816541,16.10000038147
0.10599488373406,0.10017864265881,16.14999961853
0.093519783205343,0.10716401776761,16.200000762939
0.099158567160941,0.090574638278547,16.25
0.09091142050034,0.089845783055638,16.299999237061
0.098971457664436,0.091702381171437,16.35000038147
0.10301437260665,0.097897858876262,16.39999961853
0.075768190775334,0.096122017207089,16.450000762939
0.11202643195908,0.1043877612355,16.5
0.088641679189173,0.11022352217501,16.549999237061
0.096964612064314,0.092524827584782,16.60000038147
0.10287012668571,0.0906766534954,16.64999961853
0.1092930904795,0.10225003608145,16.700000762939
0.086781278401458,0.088239034966548,16.75
0.098462687903063,0.094167590948536,16.799999237061
0.10496361580102,0.091021505005402,16.85000038147
0.1007355309338,0.079975587998635,16.89999961853
0.091242653920065,0.076401774511145,16.950000762939
0.09321143232554,0.07663673155376,17.0
0.086228369830245,0.071132044523268,17.049999237061
0.1031751950855,0.069172687415264,17.10000038147
0.088051049098923,0.097908731605693,17.14999961853
0.081656185483608,0.043229360123924,17.200000762939
0.10709853620773,0.090967736738399,17.25
0.081517862011828,0.054324376276123,17.299999237061
0.079482477833972,0.043243934291939,17.35000038147
0.096095653009997,0.070646948288408,17.39999961853
0.075367099242724,0.057562910200252,17.450000762939
0.093179836176949,0.068372179405629,17.5
0.094556037879998,0.073127783138517,17.549999237061
0.095749773731028,0.049782994408879,17.60000038147
0.096388473750652,0.057952415927143,17.64999961853
0.066335878955455,0.069021325661468,17.700000762939
0.093908341749866,0.057429335762733,17.75
0.084691340196787,0.07741249186729,17.799999237061
0.089161315656412,0.081153882001042,17.85000038147
0.096042207143555,0.072271652626753,17.89999961853
0.10473866229351,0.062407601114021,17.950000762939
0.079332934571109,0.047527469756324,18.0
0.093145752778278,0.076456697909111,18.049999237061
0.08577230497273,0.066803130496388,18.10000038147
0.08654075183487,0.059625781472042,18.14999961853
0.094291564145092,0.071894459793885,18.200000762939
0.10146983214755,0.084950365807741,18.25
0.083271650924162,0.064277932451167,18.299999237061
0.099051363717298,0.076961434814063,18.35000038147
0.086056710968543,0.072463411066227,18.39999961853
0.1009359814802,0.081352232535876,18.450000762939
0.09110059556125,0.088666564297267,18.5
0.086508402569132,0.079239531466812,18.549999237061
0.083543181689626,0.061315671969585,18.60000038147
0.080717448289141,0.074435246266064,18.64999961853
0.076668163697328,0.074884084783866,18.700000762939
0.080479541578634,0.094792422015284,18.75
0.10574723379137,0.084262274088191,18.799999237061
0.066326564837609,0.077079061233484,18.85000038147
0.089477537319707,0.078307356384949,18.89999961853
0.083301258351611,0.075280570858294,18.950000762939
0.091196718696456,0.071483980290821,19.0
0.086784900690817,0.073945355617262,19.049999237061
0.097360241585689,0.084473932751825,19.10000038147
0.082534908558109,0.10683547030647,19.14999961853
0.086586001796597,0.084428597657424,19.200000762939
0.10174404718988,0.066236152828171,19.25
0.096298432676766,0.088460694181485,19.299999237061
0.089478123335244,0.085298919227059,19.35000038147
0.082014258269453,0.09384966134726,19.39999961853
0.087543958026023,0.093598064261901,19.450000762939
0.077077480646191,0.080848796324897,19.5
0.09369871674296,0.091914785766012,19.549999237061
0.10109376208357,0.10374694453691,19.60000038147
0.084433822271225,0.10220563245441,19.64999961853
0.097770589745297,0.094854233928611,19.700000762939
0.10360050881787,0.091835854691132,19.75
0.091905296428876,0.11761656950592,19.799999237061
0.082172646445795,0.084024414842157,19.85000038147
0.072944016688652,0.09788200696188,19.89999961853
0.10946497500279,0.091081954814361,19.950000762939
0.10276897420999,0.088873418790942,20.0
0.11241669947736,0.094648659864941,20.049999237061
0.10188618013834,0.092179725705531,20.10000038147
0.086250124515038,0.11479351150087,20.14999961853
0.086611636587192,0.092531119845953,20.200000762939
0.10641195564081,0.1103714120367,20.25
0.10066499502402,0.099675322065093,20.299999237061
0.091279597354662,0.088817108858979,20.35000038147
0.093446229978995,0.090786839891573,20.39999961853
0.1045933810714,0.08913722763182,20.450000762939
0.098464375093661,0.096308065862762,20.5
0.087529343725148,0.090436195286626,20.549999237061
0.10990664223414,0.085051437391096,20.60000038147
0.099022664259214,0.10541309284368,20.64999961853
0.10356469767663,0.10059052706043,20.700000762939
0.10224089182997,0.092328576486609,20.75
0.10360268315689,0.097601611968072,20.799999237061
0.085552898071348,0.092063420397204,20.85000038147
0.099095388247691,0.097946810472767,20.89999961853
0.08241162162999,0.076304717683873,20.950000762939
0.088344478900166,0.11082568520098,21.0
0.082366833523928,0.120572558545,21.049999237061
0.10489777230004,0.09654317048425,21.10000038147
0.095053727753675,0.092620063527622,21.14999961853
0.094283601519102,0.098234700274562,21.200000762939
0.10054514316468,0.098558715380344,21.25
0.093231390682185,0.088132744639512,21.299999237061
0.083698778725629,0.10375895771872,21.35000038147
0.096913648556261,0.10474051776765,21.39999961853
0.12032544344082,0.094972010262472,21.450000762939
0.080398642519028,0.10299718217405,21.5
0.099352981017347,0.098788651735463,21.549999237061
0.11439059898786,0.099910671430644,21.60000038147
0.097625528255933,0.094920031833576,21.64999961853
0.089279445565639,0.10449645699583,21.700000762939
0.11184111096045,0.081826455711246,21.75
0.083976047843432,0.09198810285671,21.799999237061
0.089160392170806,0.099386345443853,21.85000038147
0.093288981896659,0.08301123623221,21.89999961853
0.088361860014381,0.076695588362344,21.950000762939
0.10615249381373,0.088404611181452,22.0
0.098167447900819,0.092779799369474,22.049999237061
0.097603361375104,0.10921847143278,22.10000038147
0.10182449722149,0.10198406656325,22.14999961853
0.098121012733757,0.096705553000243,22.200000762939
0.083000963527285,0.085725839741681,22.25
0.097540740851503,0.095697112026105,22.299999237061
0.081666937228706,0.090884505701265,22.35000038147
0.10105785940298,0.097238367421869,22.39999961853
0.090548942802503,0.10840097528732,22.450000762939
0.10912235467301,0.10274231991899,22.5
0.10245860431201,0.10684553386846,22.549999237061
0.088365802722729,0.077577023549624,22.60000038147
0.089205676591801,0.10605418669035,22.64999961853
0.099603904095833,0.085811634124799,22.700000762939
0.090522718727305,0.10024674009385,22.75
0.11066723450284,0.10486428767195,22.799999237061
0.094731088260797,0.088039874039724,22.85000038147
0.090921320752266,0.11452633547686,22.89999961853
0.088541698534259,0.087830474354005,22.950000762939
0.092615998019315,0.098092629385906,23.0
0.10579944739758,0.099832247611497,23.049999237061
0.10553688066134,0.08419018594751,23.10000038147
0.085679337488814,0.079325839120195,23.14999961853
0.080619350102768,0.1019944302315,23.200000762939
0.09462449395011,0.10711272010263,23.25
0.10593042349369,0.10915001242278,23.299999237061
0.10243246624663,0.10528378966542,23.35000038147
0.090510850099266,0.093143733185477,23.39999961853
0.088952145019862,0.10489244952082,23.450000762939
0.10005053589744,0.10540028217367,23.5
0.099462993911189,0.095289645200878,23.549999237061
0.091185681316768,0.11216141555494,23.60000038147
0.10485399524872,0.095805760226067,23.64999961853
0.098833423988467,0.10212149750443,23.700000762939
0.10169287587339,0.081769913342516,23.75
0.1006127034781,0.078617883621446,23.799999237061
0.095845866102028,0.084561741563542,23.85000038147
0.098315506744953,0.087278393020809,23.89999961853
0.091593071684387,0.10313124084162,23.950000762939
0.10963198850598,0.11450749870042,24.0
0.094414764666961,0.089251088627827,24.049999237061
0.10586343481751,0.09895404538839,24.10000038147
0.089045054757333,0.091143506794594,24.14999961853
0.11768557550057,0.10651598179224,24.200000762939
0.10315464076215,0.091265647293594,24.25
0.092027123332039,0.10455237517206,24.299999237061
0.10117437719268,0.077677829572706,24.35000038147
0.085526825995808,0.087088317485926,24.39999961853
0.079889500895854,0.087033452626893,24.450000762939
0.086453205197891,0.086919675050616,24.5
0.12260406317481,0.10728371826844,24.549999237061
0.098689618159086,0.092585914458365,24.60000038147
0.096967162531121,0.098217119691721,24.64999961853
0.10414880398178,0.096740249458891,24.700000762939
0.091695519638973,0.08654498299015,24.75
0.099411319777356,0.086238795448732,24.799999237061
0.10938747352333,0.10572286802684,24.85000038147
0.083854449885943,0.10375225773925,24.89999961853
0.10855810023798,0.087730229553301,24.950000762939
0.10841299347583,0.1009319253084,25.0
0.088110547498849,0.081163970931673,25.049999237061
0.097574025602269,0.097217366269371,25.10000038147
0.12969643214999,0.1110694502242,25.14999961853
0.07746099119963,0.097047621088677,25.200000762939
0.092269917507823,0.10905048173827,25.25
0.096647180388687,0.097072535495327,25.299999237061
0.10531920978846,0.10233844774105,25.35000038147
0.11426903341458,0.098369101748048,25.39999961853
0.097781200538572,0.11823456472176,25.450000762939
0.1017205326924,0.1027941159857,25.5
0.09646386479172,0.09172483387618,25.549999237061
0.10663273635459,0.11294068049196,25.60000038147
0.10592019152277,0.10426141188102,25.64999961853
0.09309446473206,0.10325883078235,25.700000762939
0.093135147017372,0.09891292670175,25.75
0.10202103257328,0.096570287682953,25.799999237061
0.093882437195548,0.092751820362262,25.85000038147
0.095541266791902,0.1032941380225,25.89999961853
0.08080313616209,0.089030747934219,25.950000762939
0.10977311226172,0.096698973297495,26.0
0.085571147201118,0.093681538031554,26.049999237061
0.10988310918163,0.086294562347054,26.10000038147
0.075490866398322,0.10089797682362,26.14999961853
0.098157283650332,0.08326339104072,26.200000762939
0.11424761391631,0.091085693628635,26.25
0.07917608838057,0.090149885072936,26.299999237061
0.084382422317335,0.094304189425397,26.35000038147
0.089355255713782,0.089705726474472,26.39999961853
0.099852323542427,0.10585029370062,26.450000762939
0.10318919168263,0.080154194132168,26.5
0.080252522625493,0.10817909729507,26.549999237061
0.10620311824178,0.097945512348734,26.60000038147
0.096702059630171,0.090886211657397,26.64999961853
0.10744104689581,0.095648191059752,26.700000762939
0.096900904298571,0.08704510303186,26.75
0.096859728138689,0.085935185858711,26.799999237061
0.10877503469747,0.095362217259109,26.85000038147
0.090274239293858,0.10030694547102,26.89999961853
0.092422029751118,0.091785770131141,26.950000762939
0.10769555350469,0.10846703304128,27.0
0.087720546704532,0.11285064329207,27.049999237061
0.099860151379761,0.071512896877157,27.10000038147
0.095622019645129,0.10607844860749,27.14999961853
0.087826463870365,0.088804379936116,27.200000762939
0.09651296588451,0.074970211266115,27.25
0.095196314255717,0.086170946791668,27.299999237061
0.070597984877373,0.102486773431,27.35000038147
0.094905080142601,0.080474098114562,27.39999961853
0.094382728894712,0.099643109497739,27.450000762939
0.072205714285155,0.083823377571202,27.5
0.068647461458846,0.074694068737279,27.549999237061
0.069142322627601,0.091021436337879,27.60000038147
0.089101732891731,0.079028962045877,27.64999961853
0.080018016836006,0.072716714657169,27.700000762939
0.075703024912653,0.082672299325997,27.75
0.061035088881347,0.086612221130948,27.799999237061
0.067723723631918,0.081309118765499,27.85000038147
0.065993775233704,0.083379362268251,27.89999961853
0.064637663644952,0.077941128671085,27.950000762939
0.0790483546978,0.098244565114482,28.0
0.060913760672647,0.079000569195555,28.049999237061
0.051960038007121,0.080049365031996,28.10000038147
0.046521499113689,0.086798287747995,28.14999961853
0.076598583464738,0.075630655055232,28.200000762939
0.070781643299106,0.075162536173858,28.25
0.058638283924817,0.095897008916055,28.299999237061
0.052098853843236,0.080078172290092,28.35000038147
0.050384782099862,0.083147242917723,28.39999961853
0.08322439688733,0.052592768107964,28.450000762939
0.043180778524914,0.083879020435862,28.5
0.050567558028886,0.094139494992143,28.549999237061
0.049449550887677,0.067525144662768,28.60000038147
0.067955192253373,0.087590458134051,28.64999961853
0.054476226968483,0.066981442186385,28.700000762939
0.010394816080724,0.067668915962958,28.75
-0.011316420090113,0.071782814053637,28.799999237061
0.0038269437348493,0.062844760453228,28.85000038147
-0.0027965598200608,0.057284244216902,28.89999961853
-0.0020722391242815,0.061037494105966,28.950000762939
-0.0080691374750787,0.071306247307817,29.0
-0.008468585371615,0.04908857011492,29.049999237061
-0.011030652991886,0.069495842398576,29.10000038147
0.0059407505186516,0.045886564388169,29.14999961853
-0.010186428285275,0.051918440434893,29.200000762939
-0.0081840264913756,0.052516793760084,29.25
-0.014195125194512,0.045928854308491,29.299999237061
0.0074177313899011,0.075916041507355,29.35000038147
0.041313008640889,0.079731110818391,29.39999961853
0.051494634273763,0.064461889595307,29.450000762939
0.041698742927451,0.085202573229724,29.5
0.035903127148403,0.07718180497477,29.549999237061
0.030446828908049,0.078770982247958,29.60000038147
0.032214971608214,0.086216893199086,29.64999961853
0.028974494140897,0.071551231329199,29.700000762939
0.041805184862897,0.092389904321282,29.75
0.02691216256328,0.085432082377577,29.799999237061
0.035916057202543,0.085513718129305,29.85000038147
0.035920694062342,0.069828644577073,29.89999961853
0.034877259843197,0.08882038332883,29.950000762939
0.033300694002387,0.069619544091403,30.0
0.030789411968058,0.1005423896042,30.049999237061
0.026049004681072,0.072652874806487,30.10000038147
0.038031184118959,0.072018433298396,30.14999961853
0.014742735082008,0.069750091292002,30.200000762939
0.020581086258496,0.087967883004642,30.25
0.017097468646746,0.07428386076332,30.299999237061
0.028278647688675,0.097218675513566,30.35000038147
0.035277803535124,0.065156399222165,30.39999961853
0.014852035486103,0.090283823234197,30.450000762939
0.022093698643351,0.081286750240885,30.5
0.014494115928741,0.0591315107616,30.549999237061
0.0064925816396248,0.059984130221046,30.60000038147
0.007279445419717,0.07193755859837,30.64999961853
0.017042510742875,0.070745806260032,30.700000762939
0.029699179218213,0.088363742304428,30.75
