X,Y,Time
-1.0947907266804,0.064871073664859,5.6500000953674
-1.0998446707666,-0.056683098951623,5.6999998092651
-1.1005619101619,0.064358115795554,5.75
-1.1255861732086,0.011105419358008,5.8000001907349
-1.0622073928589,0.0088456269092369,5.8499999046326
-1.0072195682585,-0.018197580088991,5.9000000953674
-1.0562740834389,0.07669172966136,5.9499998092651
-1.1794822586988,-0.012912147113298,6.0
-1.0662618812723,0.010361498335594,6.0500001907349
-0.96636519757068,0.0047173234737995,6.0999999046326
-1.0856220328961,-0.034961892350653,6.1500000953674
-1.0078496241509,0.12759492309801,6.1999998092651
-0.9814677975575,-0.017548579417622,6.25
-1.0682561265908,0.00052900520217093,6.3000001907349
-1.0697915934353,0.054594452864665,6.3499999046326
-0.95339930510124,0.066339183654697,6.4000000953674
-0.99817866479324,-0.062617389942562,6.4499998092651
-1.0371097791763,0.045481701410452,6.5
-0.99142183640123,0.043365626902616,6.5500001907349
-1.0026153096444,0.0027496441187796,6.5999999046326
-0.9676313831605,0.014238980243356,6.6500000953674
-1.0429094816965,-0.10934602759068,6.6999998092651
-0.95748281356398,0.064007751934107,6.75
-1.0196409066842,0.019656524763066,6.8000001907349
-1.0001844986269,-0.07337540679065,6.8499999046326
-0.97227967066981,-0.076945263036698,6.9000000953674
-0.9379194634016,-0.019604643020954,6.9499998092651
-0.9653122103655,0.026322138523128,7.0
-0.93915784587393,0.030224174096973,7.0500001907349
-0.9505468528232,0.01545004888416,7.0999999046326
-1.0151213787489,0.095499190662964,7.1500000953674
-0.93879362544692,0.010885275398948,7.1999998092651
-0.9162487785544,0.022551688241068,7.25
-0.95929128033346,0.062686394412667,7.3000001907349
-0.8930780003764,0.038998297390207,7.3499999046326
-0.87445527124761,-0.09402726662838,7.4000000953674
-0.91381802076048,-0.05519942244763,7.4499998092651
-0.89610023488497,0.012454189667287,7.5
-0.82010951644083,-0.027484284814639,7.5500001907349
-0.86858595141828,-0.0038711296136377,7.5999999046326
-0.84720230534491,0.004379570733736,7.6500000953674
-0.82730227259961,-0.11656023895591,7.6999998092651
-0.91431712852324,-0.071832580197603,7.75
-0.85235957049664,0.031975716383444,7.8000001907349
-0.87517016630785,-0.13163796130237,7.8499999046326
-0.83120536025047,-0.0082841639690399,7.9000000953674
-0.90309506257533,0.046887105125465,7.9499998092651
-0.86804612771637,-0.11641814911392,8.0
-0.99284701349666,-0.0066648234861317,8.0500001907349
-0.90479579851274,-0.034829394152744,8.1000003814697
-0.84699795720302,-0.15656064872075,8.1499996185303
-0.81599051530493,-0.068753279520881,8.1999998092651
-0.89879794191729,-0.023707550796168,8.25
-0.83488185685337,-0.029030446901648,8.3000001907349
-0.71685990861737,-0.0079150966719777,8.3500003814697
-0.85876059053468,0.021869939240808,8.3999996185303
-0.83679594653028,0.031677969767584,8.4499998092651
-0.76943860192127,0.0021062279849314,8.5
-0.82312926360391,-0.026628700183891,8.5500001907349
-0.86267006813977,0.02191446753999,8.6000003814697
-0.70014744969421,0.040126665581741,8.6499996185303
-0.89815743263616,-0.084957473413147,8.6999998092651
-0.82928490517949,-0.020522207510125,8.75
-0.82900930494809,-0.00067573969797004,8.8000001907349
-0.85455374996034,0.01999155343105,8.8500003814697
-0.81095332936215,0.14909261149899,8.8999996185303
-0.85817904132569,0.054004063951784,8.9499998092651
-0.89120089768461,0.032751585193414,9.0
-0.90401259314294,0.072553670055966,9.0500001907349
-0.82579534706065,0.087439211465605,9.1000003814697
-0.79440749150781,0.062004583065369,9.1499996185303
-0.74788248549615,0.030021606543067,9.1999998092651
-0.78139083662379,0.1247791565336,9.25
-0.80300337194469,-0.058567738249975,9.3000001907349
-0.77383304639415,0.05267717230088,9.3500003814697
-0.75384156289529,-0.043948237753678,9.3999996185303
-0.81864316610964,-0.013769231594275,9.4499998092651
-0.77485188558781,0.047085286083276,9.5
-0.67587672912048,-0.011141789866737,9.5500001907349
-0.8523403730913,0.0051103877351119,9.6000003814697
-0.78387177905209,0.014348989756544,9.6499996185303
-0.85815009892786,0.016213811339655,9.6999998092651
-0.70296119795594,0.046103365067536,9.75
-0.75509250250822,-0.032388213739238,9.8000001907349
-0.71054479276024,0.098690253194668,9.8500003814697
-0.83207150992641,0.018294423391525,9.8999996185303
-0.76568883192184,0.043038577810707,9.9499998092651
-0.70421254896616,0.057095760819886,10.0
-0.77206290785192,0.057858837078366,10.050000190735
-0.73341674464277,0.079752157793556,10.10000038147
-0.74827767771628,0.078533475787494,10.14999961853
-0.8051283536313,0.049159214159461,10.199999809265
-0.71429687419842,0.10189674536943,10.25
-0.70277694996902,0.15701825976829,10.300000190735
-0.62812956204079,0.076571035360969,10.35000038147
-0.66140070332182,0.15487491435079,10.39999961853
-0.74565411414195,-0.015355828390104,10.449999809265
-0.67633021823476,0.037002039605434,10.5
-0.719062007429,0.075458051385313,10.550000190735
-0.7139429842067,0.061233569040819,10.60000038147
-0.77013810707861,-0.01092029921211,10.64999961853
-0.66533719102034,0.048875737086245,10.699999809265
-0.73674406931127,-0.019893535384992,10.75
-0.75297830498635,0.11587926793619,10.800000190735
-0.67456101068966,0.099647661281853,10.85000038147
-0.62565467753057,0.13238513272657,10.89999961853
-0.6621285542037,0.12043030202891,10.949999809265
-0.66262212313025,0.050151121295348,11.0
-0.63751365443682,0.041632864337866,11.050000190735
-0.66072273036071,0.13240163897188,11.10000038147
-0.62841020083371,-0.031743343851962,11.14999961853
-0.64454122156221,0.0533712334021,11.199999809265
-0.69269550077743,0.050680565795448,11.25
-0.66408269185172,0.062519318563689,11.300000190735
-0.65262007970228,0.03761438601456,11.35000038147
-0.61220497671545,0.070504617687861,11.39999961853
-0.66626366535925,0.084409468497165,11.449999809265
-0.7424501839154,0.044811363180412,11.5
-0.73599029889441,0.056886270668559,11.550000190735
-0.53850825817361,0.082875337252015,11.60000038147
-0.49503944850023,0.052671510873466,11.64999961853
-0.63166011250825,0.082755417211226,11.699999809265
-0.71224745415849,0.08381903159616,11.75
-0.68383407760744,0.083742160210681,11.800000190735
-0.64211742465339,0.033187948690197,11.85000038147
-0.65917862177566,0.059772856919199,11.89999961853
-0.58499749170735,0.14539306216574,11.949999809265
-0.6115672745603,0.080922797686961,12.0
-0.59583242944507,0.10366045121241,12.050000190735
-0.63572542661992,0.12852694340301,12.10000038147
-0.5276402200665,0.092506757809721,12.14999961853
-0.55866250011476,0.11854572935865,12.199999809265
-0.53215747345198,0.077643327306344,12.25
-0.59392435922811,0.034650389294693,12.300000190735
-0.66807672438392,0.045441620906364,12.35000038147
-0.67645530126577,0.033229767721799,12.39999961853
-0.68594604932313,0.11256729455384,12.449999809265
-0.52967058249265,0.11791310585448,12.5
-0.64504772101901,0.048605681151303,12.550000190735
-0.48046664373841,0.15723956468686,12.60000038147
-0.53431647044174,0.094838300972284,12.64999961853
-0.58219711219092,0.096646195201536,12.699999809265
-0.55248680980369,0.095204468547242,12.75
-0.67396016155876,0.25208975319347,12.800000190735
-0.56126216928465,0.11576283237052,12.85000038147
-0.5208857271509,0.16433629160796,12.89999961853
-0.52123344556792,0.10604148540461,12.949999809265
-0.58694438441738,0.13650526448828,13.0
-0.53884673794818,0.058679139267773,13.050000190735
-0.49467712361538,0.15169198862567,13.10000038147
-0.66722273065301,0.14063928209594,13.14999961853
-0.55684557500873,0.10687191473506,13.199999809265
-0.55925590305289,0.12126798742218,13.25
-0.54170199319066,0.16373467754168,13.300000190735
-0.54014917529469,0.11823685886981,13.35000038147
-0.43813231105665,0.17466196837191,13.39999961853
-0.53903410340486,0.15426336511999,13.449999809265
-0.46428483583461,0.16938353830922,13.5
-0.54394825731518,0.23299658933873,13.550000190735
-0.55973320798832,0.096197720642736,13.60000038147
-0.52241889305541,0.17934640369397,13.64999961853
-0.45227548455759,0.12386272743609,13.699999809265
-0.50085613160039,0.22752574749148,13.75
-0.65854510409478,0.24530038216208,13.800000190735
-0.37163813056006,0.082757666904331,13.85000038147
-0.50090983473819,0.17535173126207,13.89999961853
-0.60287659717133,0.14818914300702,13.949999809265
-0.45462394570984,0.20969275630525,14.0
-0.54284120894443,0.19221362009406,14.050000190735
-0.4350522069386,0.24969583815304,14.10000038147
-0.50320206988372,0.25751139738318,14.14999961853
-0.4919519218879,0.17830237484845,14.199999809265
-0.42040551979811,0.2076018983904,14.25
-0.50104406284738,0.17248994146638,14.300000190735
-0.42984943090572,0.22795674239392,14.35000038147
-0.4446584169044,0.23624245111505,14.39999961853
-0.49224223748688,0.19832685196781,14.449999809265
-0.44299541317534,0.25696863288449,14.5
-0.36353610919129,0.1937848497925,14.550000190735
-0.37835197840547,0.27639732721356,14.60000038147
-0.39207317897721,0.1550847816822,14.64999961853
-0.52681441516341,0.18603421838924,14.699999809265
-0.42188167720935,0.20988779152074,14.75
-0.44776494876818,0.20421443902744,14.800000190735
-0.4429444640496,0.22119828926892,14.85000038147
-0.43527627680215,0.22753244787391,14.89999961853
-0.41092955645228,0.19920457581476,14.949999809265
-0.42404378977531,0.20530932921191,15.0
-0.41231464482282,0.13904056051473,15.050000190735
-0.34593286015699,0.30538918184105,15.10000038147
-0.25172994302878,0.22834880541845,15.14999961853
-0.38993311509023,0.18850887153046,15.199999809265
-0.37594129239298,0.2964946558203,15.25
-0.33251206660517,0.32942426949678,15.300000190735
-0.36861802265177,0.21099573922297,15.35000038147
-0.4240016290957,0.21477947593402,15.39999961853
-0.36216124663768,0.28150503224267,15.449999809265
-0.31120515294365,0.30404681201994,15.5
-0.38014240121676,0.2843697753374,15.550000190735
-0.3566907789652,0.2433098426128,15.60000038147
-0.38202033308417,0.32384972915401,15.64999961853
-0.34005395387079,0.25948643001146,15.699999809265
-0.30870500069092,0.41523413306143,15.75
-0.37788176354684,0.20627572179135,15.800000190735
-0.37197905012929,0.31498302614754,15.85000038147
-0.30319986878702,0.36827450920106,15.89999961853
-0.30022769437114,0.350036230853,15.949999809265
-0.23655362812218,0.29704895171069,16.0
-0.38703177672018,0.30643546081572,16.049999237061
-0.27709743397799,0.30995133694083,16.10000038147
-0.36046073793065,0.3237126258107,16.14999961853
-0.31615086295089,0.29681494719968,16.200000762939
-0.26077891870264,0.23412373511169,16.25
-0.3549914342301,0.34070620514377,16.299999237061
-0.33075793185752,0.29916007970478,16.35000038147
-0.21479007807256,0.35077254642343,16.39999961853
-0.31470814052342,0.33286670417976,16.450000762939
-0.2846943598955,0.31382813850483,16.5
-0.23681255494517,0.37774155998839,16.549999237061
-0.30392365942618,0.3595476807424,16.60000038147
-0.30252270613918,0.37986856223328,16.64999961853
-0.2629732866642,0.34177988550866,16.700000762939
-0.30968927131689,0.39698118359011,16.75
-0.29172741711901,0.37897729509358,16.799999237061
-0.28874956358048,0.3702851270138,16.85000038147
-0.28936740251131,0.38252439593408,16.89999961853
-0.26464234046753,0.41797996552992,16.950000762939
-0.30007438845073,0.30020763728916,17.0
-0.26163696285684,0.35165327714503,17.049999237061
-0.30019770325024,0.3353431771193,17.10000038147
-0.22044206590533,0.4281634298068,17.14999961853
-0.28285413880396,0.45516090561507,17.200000762939
-0.2668537395094,0.39408409708369,17.25
-0.27927485229893,0.3056783065029,17.299999237061
-0.20457068429964,0.38264687655127,17.35000038147
-0.23549340861924,0.37065222846478,17.39999961853
-0.20252685397208,0.34527189687546,17.450000762939
-0.2349954074083,0.40025496050852,17.5
-0.19939110916798,0.44253533436897,17.549999237061
-0.18106491763637,0.32160949686676,17.60000038147
-0.25212782219605,0.47066924923287,17.64999961853
-0.28968906360526,0.34873532437609,17.700000762939
-0.14669186312279,0.3212980797223,17.75
-0.25007313287642,0.47569983158033,17.799999237061
-0.20182013328465,0.34851926255933,17.85000038147
-0.1710135653995,0.33649471370356,17.89999961853
-0.13847085942113,0.45440737838015,17.950000762939
-0.21045401554818,0.46558450262799,18.0
-0.20095111078759,0.45668413116226,18.049999237061
-0.1755281480052,0.3789662471698,18.10000038147
-0.14996957284753,0.31212058699245,18.14999961853
-0.19399306626125,0.46666661760601,18.200000762939
-0.097998764917027,0.4668860350163,18.25
-0.070025545309099,0.46563929192178,18.299999237061
-0.2391716746862,0.42380832586036,18.35000038147
-0.15226916891902,0.36000744772313,18.39999961853
-0.11333166499741,0.38779531513315,18.450000762939
-0.11276249874856,0.43117845720508,18.5
-0.10777012754277,0.42478132983108,18.549999237061
-0.13505875900497,0.41837841849521,18.60000038147
-0.083861602466237,0.44144882133549,18.64999961853
-0.2247833189128,0.45133313942024,18.700000762939
-0.2334183687326,0.47368878458369,18.75
-0.15549494082457,0.43636863180921,18.799999237061
-0.07580080360988,0.45876238415786,18.85000038147
-0.088394982986991,0.3897088368988,18.89999961853
-0.1871587708906,0.43734091730814,18.950000762939
-0.076318090409731,0.42660971494381,19.0
-0.050462153065974,0.45859777785491,19.049999237061
-0.10234017175024,0.52163888343135,19.10000038147
-0.076055480359972,0.38538154354654,19.14999961853
-0.16387280960425,0.48654822700757,19.200000762939
-0.11902794576088,0.53803006583949,19.25
-0.1190376215506,0.5167980563447,19.299999237061
-0.13032802816632,0.40781922048453,19.35000038147
-0.025936187470606,0.45183073951956,19.39999961853
-0.080521163239906,0.4431303404383,19.450000762939
-0.052526305168,0.45829181170681,19.5
-0.030102312859264,0.41224166958679,19.549999237061
-0.082286109547029,0.46581652164213,19.60000038147
-0.10107370411991,0.51295182992827,19.64999961853
-0.05358496234446,0.48242440740835,19.700000762939
-0.03279372654953,0.53668464313253,19.75
-0.08587393143658,0.51934665468564,19.799999237061
0.027046068594575,0.53112058166402,19.85000038147
0.0072602090669001,0.50445351203997,19.89999961853
-0.0087762858057532,0.46055501389964,19.950000762939
-0.019506539670224,0.50502241853932,20.0
0.045553393609528,0.53122853747664,20.049999237061
-0.047550682766294,0.45023879387818,20.10000038147
0.015737203752995,0.46778484704666,20.14999961853
-0.014334284414273,0.47085512172501,20.200000762939
-0.0029179501131499,0.45377980718042,20.25
-0.018920729630381,0.57194561876436,20.299999237061
0.02681594815745,0.48344115449237,20.35000038147
0.076180782471094,0.49685899680146,20.39999961853
0.064605581562018,0.5870562003126,20.450000762939
0.028896358272666,0.52818097112285,20.5
-0.012509693772903,0.56300163941212,20.549999237061
-0.029826904215133,0.60190335775155,20.60000038147
0.0038695914569449,0.45484766027133,20.64999961853
-0.039697237045581,0.40386751171718,20.700000762939
0.042311199813829,0.57492585482269,20.75
0.014455581959736,0.47388220258909,20.799999237061
0.080565928511109,0.53925630111506,20.85000038147
0.16341786886467,0.4695792643469,20.89999961853
0.11505475361367,0.53591856544427,20.950000762939
0.052354188985073,0.47488705550548,21.0
0.0855260007614,0.48327625095136,21.049999237061
0.12769062132572,0.57045091755083,21.10000038147
0.11749447770865,0.55751064050893,21.14999961853
0.01372828377246,0.52316001891906,21.200000762939
0.027567235187332,0.54885261389363,21.25
0.0059618446069364,0.47917321422891,21.299999237061
0.16775566722663,0.60262510345652,21.35000038147
0.094683542225844,0.49477369960916,21.39999961853
0.14129878880412,0.57350034957673,21.450000762939
0.074288964908245,0.51219126868582,21.5
0.1459754016337,0.48512969956072,21.549999237061
0.14153609521616,0.65046312051175,21.60000038147
0.15883368191567,0.60276933277795,21.64999961853
0.15038468630215,0.5154078555233,21.700000762939
0.15495538036597,0.5945854012695,21.75
0.18719902817797,0.52381378616782,21.799999237061
0.1754290097983,0.59583049662596,21.85000038147
0.14809982994749,0.58804610101236,21.89999961853
0.14527651007584,0.61355059548232,21.950000762939
0.064766573660726,0.58302805297215,22.0
0.093939953106932,0.62224508521652,22.049999237061
0.19034732540338,0.49947689702982,22.10000038147
0.16674411287534,0.63152580066834,22.14999961853
0.096332721178206,0.62417496336958,22.200000762939
0.17299991856603,0.56361142048733,22.25
0.24343787837401,0.63405956087981,22.299999237061
0.19242055860588,0.63139157277791,22.35000038147
0.24067881744179,0.54646821660271,22.39999961853
0.24749792857951,0.61284845544681,22.450000762939
0.21010242440098,0.45204784575131,22.5
0.1319291436156,0.58392051503357,22.549999237061
0.20126299114756,0.60963889823669,22.60000038147
0.093218358891711,0.67412270941772,22.64999961853
0.23181385603429,0.639621954338,22.700000762939
0.19891767672357,0.61244067296025,22.75
0.27293641419695,0.66027412840879,22.799999237061
0.16860049983239,0.54921248855034,22.85000038147
0.22420441617812,0.56351144713557,22.89999961853
0.25434720146299,0.61172363105294,22.950000762939
0.25100593945354,0.5761638901981,23.0
0.16713795333502,0.56604147607004,23.049999237061
0.17698988137011,0.71278535839804,23.10000038147
0.3062343385587,0.63548121500142,23.14999961853
0.2035334613422,0.62186747451609,23.200000762939
0.39166567607947,0.65486579326116,23.25
0.3031360695179,0.60761373795453,23.299999237061
0.24101637145181,0.65185976708452,23.35000038147
0.21725528784543,0.59698109117747,23.39999961853
0.19490231233186,0.65174489799824,23.450000762939
0.23117616699177,0.68591563767337,23.5
0.30052673777541,0.61035793501546,23.549999237061
0.25805794570155,0.64408792494604,23.60000038147
0.19071994103243,0.68020711183786,23.64999961853
0.31936164784579,0.66611393815706,23.700000762939
0.40006983254932,0.66271772352298,23.75
0.30822938403587,0.59846419132094,23.799999237061
0.33079006196651,0.77343785599064,23.85000038147
0.36046900287271,0.66161624267239,23.89999961853
0.32758419022082,0.66304656773426,23.950000762939
0.24962823530476,0.6788972359926,24.0
0.31814106878595,0.58793409755113,24.049999237061
0.36145881982573,0.71539105360238,24.10000038147
0.36815452804162,0.75011651122831,24.14999961853
0.31328008085716,0.71096370259429,24.200000762939
0.33527179729258,0.71839605122886,24.25
0.2493148776885,0.72323225457439,24.299999237061
0.35164727659736,0.77693048621575,24.35000038147
0.33581418623183,0.60537764044657,24.39999961853
0.36931123299369,0.65965489180686,24.450000762939
0.4151842667371,0.69021603372457,24.5
0.30284501613557,0.66653697271967,24.549999237061
0.30587850182261,0.68396793507788,24.60000038147
0.47358784973402,0.6942193321959,24.64999961853
0.37059316001247,0.67343258286896,24.700000762939
0.38714534797369,0.70910235390397,24.75
0.39555787770659,0.71611472383744,24.799999237061
0.31541814363067,0.66381553058595,24.85000038147
0.44353352638937,0.70802444319226,24.89999961853
0.39787850362284,0.70322986151762,24.950000762939
0.33116358434884,0.71498713227339,25.0
0.37690043179984,0.75711189414303,25.049999237061
0.42059381469076,0.80044509701659,25.10000038147
0.34567128232069,0.75558790050175,25.14999961853
0.34874636020435,0.79941958573278,25.200000762939
0.32509068932453,0.75351679450616,25.25
0.42349193562168,0.79873578737943,25.299999237061
0.46514005449946,0.72096778874408,25.35000038147
0.43250677819605,0.71117088626321,25.39999961853
0.52455076436213,0.84177566098783,25.450000762939
0.46656184535851,0.76784517933166,25.5
0.38898735322045,0.68388702406584,25.549999237061
0.42633183041998,0.74154348687589,25.60000038147
0.44035399151753,0.7467757586087,25.64999961853
0.49927949717406,0.79250875433663,25.700000762939
0.41964273179942,0.65007259302777,25.75
0.43434720332295,0.62672164859625,25.799999237061
0.45685692433717,0.58956062539042,25.85000038147
0.45667706228774,0.73590707315524,25.89999961853
0.49797042675451,0.6997499857595,25.950000762939
0.4726891101723,0.77893221401648,26.0
0.54852106666848,0.74460225684843,26.049999237061
0.51263467897479,0.82075556594107,26.10000038147
0.60424915515094,0.84728272837876,26.14999961853
0.59007348706468,0.76405692341196,26.200000762939
0.50470039481074,0.69533092479665,26.25
0.64126130305296,0.72052268861735,26.299999237061
0.6149972389295,0.83324093239643,26.35000038147
0.62711302681499,0.75365132697936,26.39999961853
0.53396596655642,0.79170343419443,26.450000762939
0.63213941276478,0.73138310827396,26.5
0.50772467117697,0.77670122137016,26.549999237061
0.59973046299712,0.80194003364604,26.60000038147
0.57572766276015,0.81909828483626,26.64999961853
0.60391757410452,0.80488137353835,26.700000762939
0.58628561036476,0.72345422503681,26.75
0.61423102334222,0.74031447518551,26.799999237061
0.49788354184178,0.79011312512216,26.85000038147
0.52968704804672,0.81586643625939,26.89999961853
0.59853115415862,0.7658586331156,26.950000762939
0.61691441193213,0.71358603352335,27.0
0.47609043038817,0.81697978705029,27.049999237061
0.62416444273834,0.75525890583191,27.10000038147
0.65589935396284,0.89439550488141,27.14999961853
0.58844339177426,0.79383561106327,27.200000762939
0.65742107786227,0.76412868605307,27.25
0.59595617538137,0.70371380852567,27.299999237061
0.64696996395092,0.79942070585743,27.35000038147
0.61360631063429,0.8414940644893,27.39999961853
0.61545497654628,0.81862581565591,27.450000762939
0.61743914381849,0.75767031954267,27.5
0.66115517561187,0.75424027893588,27.549999237061
0.5495113201616,0.87358972273153,27.60000038147
0.64604935984225,0.85265779750118,27.64999961853
0.67432108609979,0.78204409389108,27.700000762939
0.60201685767626,0.85832103097138,27.75
0.59302417155836,0.88866455649835,27.799999237061
0.58560219335672,0.73710030826502,27.85000038147
0.74133847836263,0.74418119857733,27.89999961853
0.67439410343442,0.83785575338864,27.950000762939
0.67651115065502,0.85487670924268,28.0
0.63707899202214,0.79804981877481,28.049999237061
0.63734753919814,0.80880996292825,28.10000038147
0.6186958611284,0.90103372382798,28.14999961853
0.66588601237899,0.78944332451681,28.200000762939
0.60121239057678,0.85325080485366,28.25
0.69322512108228,0.83479618602675,28.299999237061
0.81956587598627,0.82708595747134,28.35000038147
0.69902970441574,0.80189194727323,28.39999961853
0.60025776571781,0.84342411263463,28.450000762939
0.76301775586549,0.87802944050732,28.5
0.67534510525908,0.9298041428388,28.549999237061
0.67071770792875,0.84107193787263,28.60000038147
0.71326923469465,0.88694385511705,28.64999961853
0.62936328495737,0.85764866121595,28.700000762939
0.7064065908426,0.84254453536361,28.75
0.75507196536927,0.85637252684434,28.799999237061
0.68881351622298,0.86423036566617,28.85000038147
0.74071498728784,0.77227156534479,28.89999961853
0.65688676409345,0.903720018917,28.950000762939
0.7143828441364,0.82861633631982,29.0
0.61533389360894,0.88119401778279,29.049999237061
0.78116014439998,0.80664433775592,29.10000038147
0.76474495646096,0.83092838121106,29.14999961853
0.71810419328564,0.87289717538848,29.200000762939
0.66249446356788,0.89396091980428,29.25
0.71671817492714,0.9518605441801,29.299999237061
0.62851852962056,0.89950648029865,29.35000038147
0.76312116938902,0.81349343910341,29.39999961853
0.78576178823351,0.93006296391793,29.450000762939
0.77953588071716,0.8874513024952,29.5
0.76823189394102,0.91416728275125,29.549999237061
0.67930521306361,0.86286020784539,29.60000038147
0.77178926190383,0.78418787422692,29.64999961853
